Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
12/15/21,vs.,LAL,L,104,107,39,23,12,3,8/23,1/7,6/6,97,35.4%,24,88.5,62,12.0%,33,17.2%,41,87.5%,58,8.6%,65,22.2%,72,2.9%,,0.0%
12/13/21,vs.,CHA,W,120,96,25,24,13,0,7/16,3/8,7/9,95,31.5%,50,120.0,,0.0%,,0.0%,42,85.7%,89,17.4%,88,32.1%,99,10.0%,,0.0%
12/12/21,@,OKC,W,103,84,30,13,7,3,6/16,0/3,1/1,78,22.9%,20,81.3,71,15.0%,63,6.2%,44,83.3%,,0.0%,52,18.5%,62,2.0%,,0.0%
12/10/21,@,IND,L,93,106,31,22,2,2,9/17,2/6,2/2,84,25.0%,53,122.2,68,14.3%,,0.0%,59,66.7%,49,7.1%,0,0.0%,,0.0%,,0.0%
12/08/21,@,MEM,W,104,96,23,19,4,1,6/13,2/6,5/5,84,25.0%,73,146.2,48,8.3%,60,8.0%,59,66.7%,35,4.5%,9,5.3%,,0.0%,74,2.0%
12/07/21,vs.,BKN,L,99,102,31,17,12,5,6/17,1/5,4/4,94,30.4%,24,89.5,90,26.3%,55,9.5%,44,83.3%,40,5.6%,89,33.3%,57,1.7%,65,1.4%
12/01/21,@,NOP,W,139,107,28,20,10,2,9/15,1/6,1/1,77,22.5%,61,133.3,53,9.5%,61,7.4%,50,77.8%,42,5.9%,71,24.2%,80,3.6%,,0.0%
11/29/21,vs.,CLE,L,96,114,27,9,5,1,4/12,0/4,1/2,72,21.3%,15,69.2,39,5.9%,,0.0%,93,25.0%,28,3.1%,39,15.0%,98,8.3%,,0.0%
11/27/21,vs.,WAS,L,114,120,36,13,7,3,4/12,0/3,5/6,67,20.1%,23,86.7,58,10.7%,,0.0%,75,50.0%,,0.0%,68,23.1%,55,1.6%,93,3.9%
11/23/21,@,LAC,W,112,104,40,30,7,1,9/16,2/5,10/10,83,24.7%,81,157.9,37,5.6%,20,23.3%,59,66.7%,63,10.0%,8,4.8%,51,1.4%,58,1.1%
