Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/10/22,@,NOP,W,112,97,36,14,11,11,5/8,4/6,0/0,18,17.7%,96,175.0,76,39.3%,17,20.7%,18,80.0%,,0.0%,99,32.4%,,0.0%,87,3.7%
02/07/22,@,WAS,W,121,100,30,11,4,5,4/6,3/5,0/0,5,12.1%,97,183.3,25,19.2%,43,13.3%,,100.0%,,0.0%,67,13.8%,,0.0%,60,1.6%
02/05/22,@,CHA,W,104,86,25,6,2,5,2/4,2/4,0/0,3,10.3%,87,150.0,48,27.8%,,0.0%,32,50.0%,74,3.6%,15,3.8%,,0.0%,98,6.9%
02/03/22,@,SAS,W,112,95,25,2,3,4,0/1,0/0,2/2,20,18.2%,35,100.0,19,16.7%,0,60.0%,,,,0.0%,73,15.0%,,0.0%,62,1.8%
01/15/22,vs.,PHI,L,98,109,35,8,2,7,2/11,2/6,2/2,22,18.6%,13,66.7,59,31.8%,,0.0%,,100.0%,,0.0%,33,7.4%,,0.0%,48,1.3%
01/14/22,vs.,ATL,W,124,118,36,13,4,8,4/9,3/6,2/2,25,19.6%,74,130.0,48,27.6%,21,19.4%,19,75.0%,78,4.2%,46,10.0%,97,3.1%,47,1.3%
01/12/22,@,ATL,W,115,91,28,8,6,5,2/9,1/5,3/4,44,24.2%,17,72.7,36,23.8%,43,13.3%,32,50.0%,,0.0%,93,23.1%,,0.0%,94,4.8%
01/08/22,@,PHX,W,123,100,35,14,2,13,5/10,2/4,2/2,41,23.5%,72,127.3,81,41.9%,55,10.5%,72,20.0%,74,3.6%,12,3.2%,,0.0%,,0.0%
01/05/22,@,POR,W,115,109,16,7,2,9,1/4,1/3,4/4,77,31.9%,59,116.7,100,75.0%,64,8.7%,85,0.0%,,0.0%,68,14.3%,,0.0%,78,2.8%
01/03/22,@,GSW,L,108,115,39,16,6,11,4/13,2/9,6/7,70,30.0%,35,100.0,84,44.0%,7,28.1%,32,50.0%,81,4.7%,49,10.3%,,0.0%,37,1.1%
01/02/22,@,SAC,L,113,115,36,14,5,12,5/11,2/6,2/2,23,19.0%,59,116.7,75,38.7%,77,5.7%,27,60.0%,,0.0%,73,15.2%,,0.0%,38,1.1%
12/31/21,@,HOU,W,120,110,37,12,3,3,3/10,2/6,4/5,24,19.2%,35,100.0,9,11.1%,11,24.2%,22,66.7%,96,9.4%,0,0.0%,94,2.6%,,0.0%
12/23/21,vs.,DET,W,115,112,38,21,4,6,9/15,2/5,1/1,31,21.2%,82,140.0,49,28.6%,77,5.6%,70,22.2%,,0.0%,57,11.8%,,0.0%,42,1.2%
12/21/21,vs.,IND,W,125,96,30,8,11,12,3/9,0/5,2/3,60,27.8%,17,72.7,85,44.4%,37,15.0%,85,0.0%,72,3.4%,98,29.4%,,0.0%,78,2.8%
12/19/21,@,DET,L,90,100,54,19,5,10,3/12,2/9,11/16,73,30.8%,33,95.0,86,45.5%,39,14.3%,22,66.7%,84,5.1%,46,10.0%,,0.0%,38,1.1%
12/17/21,@,ORL,W,115,105,35,11,5,15,3/6,2/4,3/3,52,26.0%,91,157.1,98,60.0%,9,25.6%,85,0.0%,,0.0%,68,14.3%,95,2.9%,,0.0%
12/15/21,@,PHI,W,101,96,39,14,6,5,4/12,3/9,3/4,53,26.2%,35,100.0,28,20.8%,7,27.9%,32,50.0%,,0.0%,80,17.1%,,0.0%,,0.0%
12/13/21,@,CLE,L,94,105,38,22,3,5,8/16,4/8,2/2,44,24.1%,73,129.4,33,22.7%,58,10.0%,50,37.5%,,0.0%,44,9.4%,83,1.5%,43,1.2%
12/11/21,vs.,CHI,W,118,92,29,16,3,14,6/10,4/5,0/0,52,26.2%,92,160.0,99,63.6%,49,12.1%,17,83.3%,93,7.4%,11,3.1%,,0.0%,82,3.2%
12/08/21,vs.,MIL,W,113,104,39,22,2,13,9/21,4/13,0/0,87,35.5%,46,104.8,95,54.2%,21,19.7%,22,66.7%,71,3.3%,10,2.5%,,0.0%,41,1.2%
12/06/21,vs.,MEM,L,90,105,40,17,4,8,5/9,1/3,6/7,23,19.1%,83,141.7,59,32.0%,26,17.6%,18,80.0%,,0.0%,42,9.1%,75,1.2%,39,1.1%
12/04/21,@,MIL,L,102,124,28,10,2,7,4/12,1/7,1/3,58,27.3%,19,76.9,80,41.2%,29,16.7%,19,75.0%,,0.0%,23,5.9%,83,1.5%,,0.0%
12/03/21,@,IND,W,113,104,38,26,3,9,9/18,6/13,2/2,81,32.9%,80,136.8,69,36.0%,34,15.4%,52,33.3%,,0.0%,41,8.8%,,0.0%,,0.0%
12/01/21,vs.,CLE,L,85,111,28,7,4,4,2/9,1/5,2/2,25,19.5%,16,70.0,49,28.6%,67,8.0%,32,50.0%,,0.0%,95,25.0%,,0.0%,58,1.6%
11/29/21,vs.,DEN,L,111,120,36,17,2,14,5/9,2/5,5/6,43,24.1%,83,141.7,90,50.0%,78,5.3%,47,40.0%,66,3.0%,16,4.2%,,0.0%,,0.0%
11/27/21,@,CHI,W,107,104,37,19,5,6,7/13,3/7,2/2,29,20.6%,79,135.7,49,28.6%,49,12.1%,21,71.4%,63,2.8%,59,12.1%,,0.0%,74,2.5%
11/24/21,@,MIN,L,101,113,23,7,6,5,3/6,1/4,0/0,43,24.0%,59,116.7,48,27.8%,3,33.3%,52,33.3%,,0.0%,82,17.9%,,0.0%,64,2.0%
11/23/21,@,DET,W,100,92,35,15,6,8,4/10,1/6,6/6,54,26.6%,57,115.4,76,40.0%,11,23.8%,32,50.0%,71,3.3%,68,13.9%,97,3.3%,74,2.5%
