Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/04/22,vs.,CLE,L,101,102,40,24,3,4,9/21,4/14,2/2,70,24.4%,56,114.3,43,15.4%,,0.0%,72,33.3%,66,2.4%,22,4.3%,,0.0%,,0.0%
02/02/22,@,BOS,L,107,113,41,23,5,4,10/22,3/9,0/0,73,25.3%,49,104.5,54,19.0%,42,12.0%,68,40.0%,89,6.5%,33,6.5%,,0.0%,82,3.0%
01/30/22,vs.,LAC,L,90,115,40,10,5,3,4/14,2/6,0/0,26,16.0%,22,71.4,34,12.5%,38,12.9%,,100.0%,,0.0%,73,13.9%,,0.0%,,0.0%
01/28/22,vs.,LAL,W,117,114,37,20,6,3,7/16,4/10,2/3,62,22.8%,60,117.6,32,11.5%,46,10.8%,49,57.1%,,0.0%,75,14.6%,,0.0%,,0.0%
01/26/22,@,IND,W,158,126,28,20,2,3,6/12,4/8,4/4,67,23.9%,80,142.9,36,13.0%,41,12.1%,72,33.3%,,0.0%,47,9.1%,,0.0%,81,2.9%
01/25/22,@,TOR,L,113,125,29,12,3,6,5/11,1/5,1/2,67,23.8%,39,100.0,79,30.0%,63,6.5%,84,20.0%,80,4.5%,47,9.1%,88,1.8%,83,3.1%
01/23/22,vs.,ATL,L,91,113,30,7,5,7,2/14,0/6,3/5,87,29.3%,10,43.8,87,35.0%,67,4.9%,89,0.0%,70,3.0%,64,12.1%,,0.0%,92,4.3%
01/21/22,vs.,OKC,W,121,98,31,24,5,9,8/17,3/11,5/6,83,27.8%,73,133.3,87,34.6%,52,9.1%,46,62.5%,,0.0%,64,11.9%,,0.0%,,0.0%
01/19/22,@,BOS,W,111,102,41,28,4,10,10/18,6/11,2/2,69,24.2%,83,147.4,86,34.5%,54,8.7%,47,60.0%,,0.0%,52,9.8%,,0.0%,,0.0%
01/17/22,@,NYK,W,97,87,35,22,6,7,8/18,4/11,2/2,84,28.2%,58,115.8,78,29.2%,,0.0%,46,62.5%,,0.0%,81,16.2%,,0.0%,57,1.4%
01/14/22,vs.,ORL,L,109,116,39,19,8,6,6/22,4/14,3/3,70,24.5%,30,82.6,60,21.4%,,0.0%,29,83.3%,80,4.5%,86,18.2%,81,1.4%,48,1.0%
01/12/22,@,PHI,W,109,98,41,22,4,4,10/18,2/6,0/1,50,20.6%,65,122.2,39,13.8%,,0.0%,52,50.0%,68,2.9%,31,6.1%,,0.0%,73,2.4%
01/10/22,vs.,MIL,W,103,99,40,27,7,4,8/17,4/11,7/8,54,21.4%,76,135.0,45,16.0%,67,4.8%,52,50.0%,64,2.1%,78,15.4%,,0.0%,69,2.0%
01/08/22,vs.,MIL,W,114,106,34,28,4,4,11/19,6/10,0/0,68,24.1%,83,147.4,51,18.2%,48,10.3%,46,63.6%,,0.0%,56,10.3%,,0.0%,75,2.5%
01/05/22,vs.,DET,W,140,111,23,16,2,4,6/10,4/6,0/0,42,19.2%,89,160.0,76,28.6%,,0.0%,38,66.7%,88,6.2%,22,4.3%,,0.0%,,0.0%
01/03/22,@,WAS,L,121,124,32,25,5,3,9/17,5/9,2/3,66,23.8%,79,138.9,29,10.7%,47,10.5%,51,55.6%,85,5.6%,57,10.7%,,0.0%,89,3.8%
01/02/22,vs.,PHX,L,99,133,25,9,3,1,4/14,1/6,0/0,58,22.0%,18,64.3,18,6.7%,,0.0%,33,75.0%,,0.0%,68,13.0%,88,1.8%,,0.0%
12/29/21,@,IND,W,116,108,38,35,7,3,13/23,5/9,4/7,77,26.1%,76,134.6,34,12.5%,,0.0%,52,53.8%,,0.0%,76,15.0%,94,2.7%,70,2.2%
12/27/21,vs.,HOU,W,123,99,27,27,4,5,10/17,7/12,0/0,75,25.8%,89,158.8,75,27.8%,64,6.1%,31,80.0%,77,4.0%,52,9.7%,,0.0%,60,1.6%
12/23/21,@,DEN,W,115,107,35,17,7,4,5/14,4/9,3/4,56,21.8%,50,106.3,45,16.0%,46,10.8%,47,60.0%,91,7.5%,52,9.8%,,0.0%,,0.0%
12/20/21,@,UTA,L,102,112,34,20,6,4,7/19,4/10,2/2,63,23.1%,39,100.0,54,19.0%,,0.0%,,100.0%,,0.0%,70,13.3%,,0.0%,,0.0%
12/19/21,@,PHX,L,106,137,21,4,3,0,2/10,0/5,0/0,32,17.2%,9,40.0,,0.0%,49,10.0%,,100.0%,,0.0%,85,17.6%,,0.0%,,0.0%
12/17/21,@,POR,L,116,125,23,2,4,1,1/10,0/2,0/0,35,17.9%,7,20.0,17,5.9%,,0.0%,,100.0%,75,3.7%,85,17.6%,,0.0%,87,3.6%
12/15/21,@,SAS,W,131,115,26,13,1,5,5/12,3/6,0/0,76,25.9%,51,108.3,78,29.4%,35,13.8%,31,80.0%,,0.0%,20,4.0%,,0.0%,,0.0%
12/13/21,@,DAL,L,96,120,30,20,4,2,8/14,2/6,2/3,62,23.0%,73,133.3,37,13.3%,,0.0%,52,50.0%,,0.0%,53,10.0%,86,1.7%,62,1.6%
12/01/21,@,MIL,L,125,127,38,10,3,8,3/10,1/6,3/3,26,15.9%,36,90.9,68,25.0%,,0.0%,72,33.3%,,0.0%,41,7.9%,80,1.3%,85,3.3%
11/29/21,@,CHI,L,119,133,37,31,1,4,11/17,6/7,3/3,66,23.7%,93,172.2,66,23.5%,66,5.4%,65,45.5%,,0.0%,20,3.8%,81,1.4%,,0.0%
11/27/21,@,HOU,L,143,146,43,31,3,5,9/23,6/16,7/7,69,24.3%,62,119.2,49,17.2%,68,3.9%,28,88.9%,64,2.2%,29,5.9%,80,1.2%,47,1.0%
11/26/21,vs.,MIN,W,133,115,29,15,3,2,6/9,3/3,0/0,16,13.6%,91,166.7,26,9.5%,45,11.1%,38,66.7%,,0.0%,50,9.4%,85,1.6%,82,3.0%
11/24/21,@,ORL,W,106,99,37,27,3,5,11/22,3/11,2/4,86,28.8%,60,117.4,75,27.8%,68,4.1%,72,36.4%,,0.0%,36,7.0%,81,1.3%,99,7.1%
11/22/21,@,WAS,W,109,103,35,32,2,4,11/19,8/11,2/2,68,24.0%,92,168.4,55,20.0%,66,5.4%,46,63.6%,,0.0%,26,5.3%,,0.0%,77,2.6%
11/20/21,@,ATL,L,105,115,30,10,4,4,4/13,1/5,1/2,46,19.9%,22,71.4,54,19.0%,63,6.5%,33,75.0%,89,6.7%,20,3.8%,,0.0%,,0.0%
11/19/21,vs.,IND,W,121,118,23,10,5,3,4/9,0/4,2/3,67,24.0%,39,100.0,55,20.0%,,0.0%,89,0.0%,,0.0%,96,25.0%,,0.0%,,0.0%
11/17/21,vs.,WAS,W,97,87,33,19,8,4,9/19,1/7,0/0,66,23.8%,39,100.0,62,22.2%,66,5.3%,38,66.7%,65,2.4%,89,20.0%,85,1.6%,52,1.2%
11/14/21,vs.,GSW,W,106,102,32,20,0,1,7/14,3/8,3/3,52,20.9%,73,133.3,15,5.3%,38,12.9%,49,57.1%,,0.0%,0,0.0%,95,3.0%,55,1.4%
11/12/21,vs.,NYK,W,104,96,32,18,4,3,7/13,2/5,2/2,42,19.3%,70,128.6,39,14.3%,59,7.4%,29,85.7%,74,3.6%,36,7.1%,,0.0%,,0.0%
11/10/21,@,MEM,W,118,108,27,11,3,5,4/14,1/3,2/3,80,27.2%,24,73.3,75,27.8%,46,10.8%,52,50.0%,73,3.4%,29,5.7%,86,1.6%,81,2.9%
11/08/21,@,LAL,L,123,126,40,29,2,3,11/22,3/10,4/4,78,26.6%,64,120.8,34,12.5%,58,7.8%,72,36.4%,,0.0%,27,5.6%,,0.0%,48,1.0%
11/07/21,@,LAC,L,106,120,31,15,8,2,7/20,1/8,0/0,79,26.9%,24,75.0,27,10.0%,67,4.8%,79,28.6%,92,7.7%,79,15.6%,,0.0%,76,2.6%
11/05/21,@,SAC,L,110,140,31,9,1,4,3/14,1/7,2/2,60,22.5%,16,60.0,43,15.4%,,0.0%,38,66.7%,,0.0%,19,3.7%,,0.0%,,0.0%
11/03/21,@,GSW,L,92,114,35,5,6,2,2/12,1/7,0/0,35,17.9%,10,41.7,22,8.3%,19,20.0%,,100.0%,65,2.4%,68,12.9%,,0.0%,,0.0%
11/01/21,vs.,CLE,L,110,113,34,23,6,2,9/22,4/11,1/2,67,23.9%,49,104.5,26,9.5%,36,13.6%,28,88.9%,,0.0%,79,15.8%,82,1.4%,70,2.2%
10/31/21,vs.,POR,W,125,113,33,14,2,5,4/10,4/9,2/2,45,19.9%,70,127.3,55,20.0%,18,20.7%,,100.0%,,0.0%,26,5.3%,,0.0%,55,1.4%
10/22/21,@,CLE,W,123,112,23,6,2,2,1/5,0/2,4/4,51,20.8%,32,85.7,29,10.5%,9,27.3%,89,0.0%,,0.0%,59,11.1%,,0.0%,66,1.9%
