Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/04/22,vs.,CLE,L,101,102,26,8,9,1,3/4,2/3,0/0,4,5.7%,92,200.0,36,5.3%,,0.0%,59,66.7%,63,10.0%,52,18.5%,,0.0%,68,1.6%
02/02/22,@,BOS,L,107,113,42,16,7,1,6/11,4/9,0/0,24,11.9%,72,145.5,31,3.6%,16,25.0%,44,83.3%,36,4.7%,35,14.3%,,0.0%,74,2.0%
01/30/22,vs.,LAC,L,90,115,17,10,6,1,3/12,2/8,2/2,89,27.3%,18,76.9,68,14.3%,,0.0%,,100.0%,31,3.7%,87,31.2%,,0.0%,,0.0%
01/28/22,vs.,LAL,W,117,114,27,12,3,1,3/8,2/7,4/7,64,19.7%,41,109.1,40,6.2%,33,16.7%,,100.0%,,0.0%,27,12.0%,59,1.8%,,0.0%
01/26/22,@,IND,W,158,126,15,9,1,2,3/5,0/2,3/3,62,19.1%,74,150.0,80,20.0%,37,15.4%,,100.0%,,0.0%,0,0.0%,,0.0%,98,5.9%
01/25/22,@,TOR,L,113,125,4,3,0,0,1/1,1/1,0/0,,5.6%,,300.0,,0.0%,,0.0%,,100.0%,,0.0%,,0.0%,,0.0%,,0.0%
01/23/22,vs.,ATL,L,91,113,31,12,7,4,4/7,2/4,2/2,37,14.5%,74,150.0,80,20.0%,14,27.3%,,100.0%,27,3.0%,50,18.2%,77,3.3%,,0.0%
01/21/22,vs.,OKC,W,121,98,27,20,6,0,6/10,6/10,2/2,23,11.8%,91,181.8,,0.0%,,0.0%,,100.0%,26,2.8%,35,14.3%,80,3.6%,,0.0%
01/19/22,@,BOS,W,111,102,19,2,3,1,1/4,0/3,0/0,25,12.2%,8,50.0,43,7.1%,25,20.0%,,100.0%,40,5.6%,26,11.8%,93,5.9%,80,2.4%
01/17/22,@,NYK,W,97,87,17,2,3,0,1/6,0/2,0/0,37,14.5%,6,33.3,,0.0%,,0.0%,,100.0%,35,4.5%,23,11.1%,,0.0%,,0.0%
01/14/22,vs.,ORL,L,109,116,19,4,2,1,2/5,0/2,0/0,49,16.7%,18,80.0,48,8.3%,6,37.5%,75,50.0%,34,4.3%,10,5.9%,,0.0%,,0.0%
01/12/22,@,PHI,W,109,98,19,2,8,2,1/6,0/4,0/0,70,20.9%,6,33.3,62,12.5%,21,22.2%,95,0.0%,85,15.8%,83,29.4%,73,2.9%,78,2.3%
01/10/22,vs.,MIL,W,103,99,27,5,7,5,2/10,0/5,1/1,76,22.3%,8,50.0,88,25.0%,25,20.7%,,100.0%,26,2.8%,62,21.4%,63,2.0%,98,6.2%
01/08/22,vs.,MIL,W,114,106,23,7,8,1,2/3,2/2,1/2,9,8.3%,88,175.0,37,5.6%,21,22.2%,,100.0%,52,7.7%,65,22.2%,67,2.4%,,0.0%
01/05/22,vs.,DET,W,140,111,17,14,7,2,4/5,2/3,4/8,92,29.3%,80,155.6,78,18.2%,8,33.3%,,100.0%,56,8.3%,70,23.8%,,0.0%,80,2.4%
12/23/21,@,DEN,W,115,107,27,13,9,5,5/6,3/4,0/0,19,10.8%,98,216.7,92,27.8%,,0.0%,46,80.0%,32,4.0%,80,27.6%,82,3.8%,,0.0%
12/20/21,@,UTA,L,102,112,20,6,4,1,2/7,2/5,0/0,32,13.5%,22,85.7,62,12.5%,,0.0%,,100.0%,28,3.1%,35,14.3%,,0.0%,,0.0%
12/19/21,@,PHX,L,106,137,17,13,1,4,4/10,2/8,3/4,91,28.4%,41,108.3,94,30.8%,,0.0%,51,75.0%,,0.0%,13,7.1%,,0.0%,78,2.3%
12/17/21,@,POR,L,116,125,24,16,5,1,4/8,4/8,4/4,72,21.3%,82,160.0,36,5.3%,15,26.1%,,100.0%,47,6.7%,54,19.0%,68,2.5%,72,1.9%
12/15/21,@,SAS,W,131,115,29,12,9,7,5/6,2/3,0/0,34,13.9%,92,200.0,87,23.3%,,0.0%,87,40.0%,94,21.4%,53,18.8%,79,3.4%,,0.0%
12/13/21,@,DAL,L,96,120,28,11,4,1,5/12,0/3,1/1,49,16.4%,26,91.7,37,5.6%,,0.0%,46,80.0%,63,9.7%,8,4.3%,,0.0%,,0.0%
12/08/21,vs.,PHI,L,106,110,25,6,3,3,2/7,2/4,0/0,43,15.5%,22,85.7,73,15.8%,48,11.8%,,100.0%,,0.0%,44,16.7%,97,7.5%,,0.0%
12/06/21,vs.,PHI,L,124,127,32,16,8,4,6/17,4/11,0/1,79,23.2%,27,94.1,80,19.0%,,0.0%,44,83.3%,26,2.7%,62,21.4%,89,4.8%,64,1.4%
12/05/21,@,ATL,W,130,127,38,13,11,1,4/9,1/4,4/6,49,16.5%,41,108.3,31,3.0%,23,21.4%,51,75.0%,66,10.3%,47,17.1%,51,1.3%,79,2.4%
12/01/21,@,MIL,L,125,127,36,9,10,4,3/9,2/7,1/2,32,13.5%,24,90.0,70,14.8%,57,8.7%,,100.0%,26,2.8%,76,25.7%,51,1.4%,,0.0%
11/29/21,@,CHI,L,119,133,32,15,3,0,5/8,5/7,0/0,19,10.9%,92,187.5,,0.0%,14,26.7%,,100.0%,27,3.0%,15,8.0%,54,1.6%,65,1.4%
11/27/21,@,HOU,L,143,146,35,13,5,6,5/7,3/4,0/0,26,12.5%,91,185.7,86,23.1%,28,19.0%,70,60.0%,26,2.8%,20,9.7%,72,2.8%,79,2.4%
11/26/21,vs.,MIN,W,133,115,21,11,4,1,4/10,3/5,0/0,76,22.4%,42,110.0,39,5.9%,29,18.2%,51,75.0%,,0.0%,50,18.2%,,0.0%,,0.0%
11/24/21,@,ORL,W,106,99,6,0,1,0,0/2,0/1,0/0,60,18.8%,1,0.0,,0.0%,8,33.3%,,,,0.0%,28,12.5%,95,6.7%,,0.0%
11/03/21,@,GSW,L,92,114,17,7,5,0,2/8,2/5,1/2,74,22.0%,18,77.8,,0.0%,50,11.1%,,100.0%,40,5.6%,72,25.0%,,0.0%,,0.0%
11/01/21,vs.,CLE,L,110,113,17,18,4,0,6/9,2/3,4/6,89,27.4%,74,150.0,,0.0%,32,17.4%,44,83.3%,83,15.0%,9,5.6%,88,4.8%,79,2.4%
10/31/21,vs.,POR,W,125,113,20,17,2,3,8/8,1/1,0/0,20,11.2%,98,212.5,86,23.1%,,0.0%,,100.0%,,0.0%,22,10.5%,88,4.8%,,0.0%
10/29/21,@,MIA,L,99,114,22,9,5,0,3/7,1/3,2/2,61,19.0%,44,112.5,,0.0%,10,31.6%,,100.0%,56,8.3%,39,15.0%,87,4.4%,93,4.0%
10/24/21,@,BKN,W,111,95,25,5,5,1,2/7,1/5,0/0,35,14.2%,15,71.4,34,4.5%,19,23.5%,,100.0%,,0.0%,64,21.7%,,0.0%,89,3.3%
10/22/21,@,CLE,W,123,112,24,8,5,3,3/8,0/2,2/2,48,16.4%,24,88.9,71,15.0%,,0.0%,59,66.7%,56,8.3%,22,10.5%,,0.0%,,0.0%
10/20/21,vs.,IND,W,123,122,19,5,5,3,1/7,1/3,2/2,49,16.7%,12,62.5,80,20.0%,,0.0%,,100.0%,66,10.3%,12,6.7%,70,2.6%,,0.0%
