Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/24/22,@,MIN,L,114,119,32,21,11,1,6/15,0/2,9/11,75,22.1%,42,110.5,40,6.2%,65,5.3%,75,50.0%,49,7.0%,50,18.2%,87,4.5%,78,2.3%
02/16/22,vs.,POR,L,119,123,26,7,3,0,2/10,0/4,3/4,62,19.0%,11,58.3,,0.0%,59,8.3%,,100.0%,29,3.3%,18,9.1%,94,6.1%,,0.0%
02/15/22,@,NOP,W,121,109,25,23,7,2,8/20,3/9,4/5,96,33.6%,27,100.0,62,12.5%,,0.0%,69,62.5%,79,14.3%,23,10.7%,59,1.8%,67,1.6%
02/12/22,@,CHA,W,125,118,31,18,10,1,5/17,4/12,4/6,78,22.8%,24,90.0,34,4.5%,,0.0%,46,80.0%,76,12.9%,49,17.6%,74,3.0%,59,1.2%
02/10/22,@,DET,W,132,107,24,12,6,2,2/9,2/3,6/6,90,28.1%,27,100.0,66,13.3%,16,25.0%,,100.0%,31,3.8%,56,20.0%,,0.0%,,0.0%
02/08/22,vs.,LAC,W,135,109,26,26,11,1,8/14,1/3,9/9,79,23.2%,72,144.4,37,5.6%,,0.0%,75,50.0%,97,25.0%,39,15.0%,64,2.1%,64,1.4%
02/05/22,@,ORL,W,135,115,29,21,6,0,8/18,2/8,3/5,87,26.4%,39,105.0,,0.0%,65,5.3%,75,50.0%,44,6.1%,35,14.3%,57,1.7%,63,1.4%
02/02/22,@,NYK,W,120,108,34,26,10,1,8/14,4/7,6/7,55,17.6%,79,152.9,37,5.6%,,0.0%,69,62.5%,,0.0%,72,25.0%,72,2.8%,58,1.2%
01/31/22,@,PHI,L,119,122,35,18,7,1,7/17,1/5,3/6,75,22.0%,27,94.7,32,3.8%,,0.0%,93,28.6%,52,7.7%,20,10.0%,74,3.0%,59,1.2%
01/29/22,vs.,WAS,W,115,95,23,10,7,2,3/10,1/2,3/3,76,22.3%,25,90.9,54,10.0%,36,16.0%,,100.0%,31,3.7%,70,24.0%,85,4.3%,91,3.6%
01/28/22,vs.,UTA,W,119,109,30,18,5,3,8/11,1/2,1/1,64,19.7%,84,163.6,71,15.0%,37,15.4%,89,37.5%,,0.0%,44,16.7%,99,10.0%,87,3.0%
01/26/22,@,SAS,W,118,110,32,22,9,0,9/14,1/3,3/7,77,22.7%,60,129.4,,0.0%,48,11.8%,86,44.4%,63,10.0%,44,16.7%,99,9.0%,,0.0%
01/23/22,@,DAL,L,91,104,35,10,4,0,4/17,1/4,1/2,70,20.9%,10,55.6,,0.0%,52,10.5%,75,50.0%,44,6.0%,7,3.4%,,0.0%,57,1.1%
01/21/22,@,DEN,W,122,118,28,20,5,1,8/17,2/4,2/6,91,28.3%,27,100.0,40,6.2%,53,10.3%,51,75.0%,33,4.2%,34,13.8%,94,6.2%,,0.0%
01/19/22,@,MIL,L,114,126,31,29,9,1,9/20,2/6,9/10,94,31.2%,53,120.8,35,5.0%,36,16.0%,50,77.8%,26,2.7%,81,28.6%,93,6.0%,,0.0%
01/17/22,vs.,CHI,W,119,106,25,14,5,0,6/11,1/2,1/1,72,21.4%,58,127.3,,0.0%,16,25.0%,59,66.7%,40,5.6%,31,12.9%,99,8.9%,,0.0%
01/14/22,vs.,DAL,L,85,112,27,8,8,0,4/14,0/6,0/0,87,26.3%,10,57.1,,0.0%,43,13.3%,75,50.0%,28,3.2%,60,20.7%,58,1.8%,70,1.8%
01/13/22,vs.,MIN,W,116,108,33,20,5,1,6/10,2/3,6/10,55,17.7%,70,142.9,35,5.0%,40,14.3%,44,83.3%,26,2.9%,22,10.5%,97,7.4%,60,1.3%
01/11/22,vs.,GSW,W,116,108,22,13,11,0,5/13,1/4,2/2,88,26.4%,26,92.9,,0.0%,40,14.3%,46,80.0%,54,8.0%,92,34.6%,96,6.8%,92,3.8%
01/09/22,@,LAL,W,127,119,29,21,12,1,7/13,1/4,6/7,78,22.9%,61,131.3,33,4.3%,48,12.1%,73,57.1%,82,14.8%,65,22.2%,99,9.7%,63,1.4%
01/08/22,@,LAC,W,123,108,29,26,8,3,7/17,2/6,10/10,91,28.3%,49,118.2,67,13.6%,65,4.7%,42,85.7%,47,6.7%,32,13.2%,97,7.7%,93,3.9%
01/06/22,vs.,DET,W,118,88,27,11,6,0,5/13,1/4,0/0,56,17.9%,22,84.6,,0.0%,59,8.3%,46,80.0%,47,6.7%,15,8.1%,80,3.6%,66,1.5%
01/04/22,@,CLE,W,110,106,30,22,3,1,7/14,3/8,5/5,83,24.6%,67,137.5,50,9.1%,48,12.1%,73,57.1%,28,3.2%,10,5.7%,,0.0%,66,1.5%
01/03/22,@,BKN,W,118,104,25,5,5,2,2/12,0/5,1/3,85,25.4%,7,38.5,50,8.7%,29,18.2%,75,50.0%,49,7.1%,16,8.3%,94,6.2%,67,1.5%
12/31/21,vs.,SAS,W,118,105,26,12,11,2,5/15,1/4,1/2,88,26.5%,16,75.0,54,10.0%,50,11.4%,70,60.0%,61,9.4%,60,20.7%,91,5.4%,66,1.5%
12/29/21,vs.,LAL,W,104,99,33,15,4,1,5/14,1/4,4/6,75,22.2%,26,93.8,35,5.0%,63,6.2%,70,60.0%,27,3.0%,23,11.1%,57,1.7%,94,4.2%
12/27/21,@,PHX,W,114,113,29,11,3,1,3/10,1/4,4/4,68,20.5%,26,91.7,32,4.2%,40,14.8%,59,66.7%,,0.0%,23,11.1%,80,3.6%,,0.0%
