Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/10/21,@,DEN,L,98,101,31,13,8,0,4/8,2/3,3/4,43,15.5%,60,130.0,,0.0%,14,27.3%,,100.0%,73,12.5%,22,10.3%,99,9.1%,,0.0%
11/07/21,@,SAC,W,94,91,35,12,15,3,4/10,2/5,2/2,38,14.6%,41,109.1,58,10.7%,59,8.3%,51,75.0%,44,6.2%,88,31.7%,98,7.9%,59,1.2%
11/05/21,@,POR,L,106,110,31,16,6,2,5/10,3/7,3/4,53,17.2%,61,133.3,50,9.1%,57,8.7%,,100.0%,,0.0%,65,22.2%,58,1.7%,,0.0%
11/03/21,vs.,NYK,W,111,98,29,25,13,2,9/14,7/10,0/0,54,17.5%,90,178.6,68,14.3%,,0.0%,41,88.9%,49,7.1%,83,29.4%,91,5.4%,68,1.6%
11/01/21,vs.,SAS,W,131,118,24,19,8,0,7/10,1/4,4/5,71,21.1%,81,158.3,,0.0%,16,25.0%,42,85.7%,40,5.6%,78,26.9%,94,6.1%,91,3.5%
10/30/21,vs.,TOR,L,94,97,36,10,11,4,3/6,2/5,2/4,21,11.4%,55,125.0,73,16.0%,52,10.5%,,100.0%,27,2.9%,76,25.7%,98,7.8%,,0.0%
10/29/21,@,BKN,L,98,105,32,9,9,2,2/7,0/3,5/7,33,13.8%,24,90.0,50,8.7%,,0.0%,75,50.0%,26,2.8%,66,22.6%,79,3.4%,61,1.3%
10/27/21,@,TOR,L,100,118,23,10,7,0,3/7,1/3,3/4,55,17.6%,43,111.1,,0.0%,50,11.1%,59,66.7%,34,4.3%,60,20.7%,93,6.0%,,0.0%
10/25/21,vs.,MIL,L,109,119,14,5,4,1,2/5,1/4,0/0,63,19.4%,27,100.0,62,12.5%,12,28.6%,75,50.0%,84,15.4%,32,13.3%,72,2.9%,,0.0%
10/23/21,vs.,MIA,W,102,91,16,4,4,0,2/6,0/3,0/0,76,22.4%,12,66.7,,0.0%,7,35.3%,75,50.0%,,0.0%,62,21.4%,96,7.1%,,0.0%
10/22/21,@,WAS,L,134,135,44,40,10,0,15/22,5/9,5/8,72,21.4%,82,160.0,,0.0%,65,4.9%,57,73.3%,73,12.2%,34,13.9%,82,3.8%,57,1.0%
10/20/21,@,CHA,L,122,123,26,9,7,1,3/6,1/3,2/4,57,18.0%,44,112.5,39,5.9%,7,34.8%,59,66.7%,32,4.0%,40,15.4%,93,6.0%,,0.0%
