Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/11/22,@,CHI,L,122,134,29,18,1,3,6/13,2/6,4/4,49,25.4%,63,120.0,14,13.6%,28,17.1%,22,66.7%,,0.0%,34,7.7%,,0.0%,55,1.4%
02/09/22,@,SAC,L,119,132,36,29,4,10,10/20,6/13,3/4,73,30.8%,81,138.1,76,40.0%,37,15.1%,22,70.0%,85,5.4%,27,6.5%,81,1.4%,41,1.2%
02/08/22,@,SAC,W,134,114,24,14,1,7,6/15,1/7,1/2,71,30.2%,27,87.5,84,43.8%,78,5.3%,32,50.0%,,0.0%,19,5.0%,,0.0%,59,1.6%
02/06/22,vs.,DET,W,118,105,30,22,5,8,7/18,3/7,5/5,84,33.8%,52,110.0,76,40.0%,80,4.3%,30,57.1%,71,3.3%,46,10.0%,,0.0%,56,1.5%
01/27/22,@,GSW,L,115,124,20,8,4,5,3/10,2/7,0/2,61,28.1%,17,72.7,68,35.7%,70,7.4%,22,66.7%,,0.0%,87,20.0%,,0.0%,65,2.1%
01/25/22,@,POR,W,109,107,35,22,2,4,7/16,3/9,5/6,61,28.0%,58,115.8,29,21.1%,27,17.4%,30,57.1%,,0.0%,20,5.1%,,0.0%,,0.0%
01/23/22,vs.,BKN,W,136,125,31,23,5,10,7/13,2/6,7/7,80,32.9%,84,143.8,72,37.0%,64,8.7%,85,0.0%,,0.0%,84,18.5%,,0.0%,54,1.4%
01/19/22,@,ATL,L,122,134,35,31,2,5,10/17,5/12,6/9,56,26.9%,90,155.0,33,22.7%,33,16.0%,61,30.0%,,0.0%,31,7.1%,83,1.5%,66,2.2%
01/18/22,@,NYK,W,112,110,25,17,2,4,5/11,4/8,3/3,57,27.2%,83,141.7,49,28.6%,21,19.4%,27,60.0%,,0.0%,45,9.5%,91,2.0%,61,1.8%
01/16/22,vs.,GSW,W,119,99,22,7,3,12,2/9,0/5,3/3,93,38.9%,16,70.0,98,60.0%,11,23.8%,85,0.0%,,0.0%,76,15.8%,,0.0%,88,3.7%
01/13/22,@,MEM,L,108,116,35,29,3,6,11/19,6/11,1/2,47,25.0%,85,145.0,58,31.6%,61,9.5%,21,72.7%,,0.0%,37,8.1%,80,1.4%,,0.0%
01/11/22,@,NOP,L,125,128,34,18,1,10,6/15,4/10,2/2,50,25.6%,54,112.5,68,35.7%,60,9.8%,17,83.3%,,0.0%,14,3.7%,,0.0%,47,1.2%
01/09/22,@,HOU,W,141,123,33,22,5,10,8/14,5/9,1/1,28,20.3%,91,157.1,66,34.5%,77,5.7%,27,62.5%,,0.0%,63,12.8%,,0.0%,41,1.2%
01/07/22,@,OKC,W,135,105,31,27,1,12,11/12,4/5,1/1,40,23.3%,99,225.0,87,46.2%,26,17.6%,21,72.7%,,0.0%,11,2.9%,,0.0%,78,2.7%
01/05/22,vs.,OKC,W,98,90,30,6,2,3,3/12,0/5,0/0,36,22.5%,8,50.0,13,13.0%,23,18.8%,52,33.3%,,0.0%,23,5.7%,,0.0%,53,1.4%
12/23/21,@,UTA,L,116,128,41,19,7,14,7/20,4/8,1/1,63,28.6%,33,95.0,80,41.2%,57,10.2%,79,14.3%,56,2.1%,83,18.2%,,0.0%,,0.0%
12/21/21,@,DAL,L,102,114,35,14,1,12,4/18,1/11,5/5,89,36.2%,16,70.0,90,50.0%,57,10.3%,85,0.0%,,0.0%,13,3.3%,,0.0%,47,1.2%
12/19/21,vs.,DAL,W,111,105,35,22,2,3,8/16,4/7,2/2,46,24.6%,73,129.4,21,17.6%,77,5.7%,32,50.0%,,0.0%,23,5.9%,,0.0%,,0.0%
12/17/21,vs.,LAL,W,110,92,27,17,3,6,6/15,3/8,2/5,73,30.8%,35,100.0,49,28.6%,25,17.8%,32,50.0%,,0.0%,64,13.0%,,0.0%,90,4.1%
12/15/21,@,DEN,W,124,107,33,16,8,7,6/12,3/8,1/2,46,24.6%,67,123.1,38,25.0%,51,11.4%,52,33.3%,,0.0%,93,23.5%,,0.0%,,0.0%
12/12/21,@,POR,W,116,111,35,18,5,5,5/12,4/8,4/6,38,22.8%,63,120.0,25,20.0%,54,10.8%,47,40.0%,75,3.7%,55,11.4%,,0.0%,73,2.5%
12/03/21,@,BKN,L,105,110,34,21,3,11,6/22,3/10,6/6,89,36.4%,25,84.0,99,64.7%,50,11.9%,52,33.3%,,0.0%,36,8.0%,,0.0%,38,1.1%
12/01/21,@,WAS,L,107,115,39,10,5,9,3/18,1/12,3/4,64,28.8%,8,50.0,60,33.3%,69,7.5%,85,0.0%,58,2.3%,45,9.5%,93,2.4%,,0.0%
11/29/21,vs.,IND,W,100,98,39,21,8,11,7/17,3/9,4/4,61,28.0%,52,110.5,89,47.8%,80,4.3%,30,57.1%,86,5.7%,62,12.8%,,0.0%,42,1.2%
11/27/21,@,PHI,W,121,120,44,35,4,8,13/25,6/10,3/4,87,35.2%,74,129.6,70,36.4%,39,14.5%,70,23.1%,,0.0%,46,10.0%,94,2.5%,65,2.0%
