Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/09/22,@,SAC,L,119,132,38,26,1,1,10/25,3/9,3/4,95,30.2%,36,96.3,25,3.8%,53,7.3%,86,40.0%,,0.0%,14,2.9%,77,1.3%,,0.0%
02/08/22,@,SAC,W,134,114,26,5,3,3,2/12,0/3,1/2,76,22.2%,9,38.5,66,13.6%,35,12.5%,74,50.0%,64,2.9%,49,9.5%,,0.0%,59,1.4%
02/06/22,vs.,DET,W,118,105,35,17,2,5,4/12,2/6,7/9,84,24.7%,48,106.3,88,22.7%,,0.0%,95,0.0%,,0.0%,14,2.6%,,0.0%,81,2.7%
02/03/22,@,DET,W,128,117,34,25,3,1,9/21,2/9,5/5,93,29.3%,50,108.7,33,5.6%,49,8.3%,88,33.3%,,0.0%,37,7.5%,,0.0%,53,1.2%
02/01/22,vs.,DEN,W,130,115,26,5,0,2,2/8,1/6,0/0,30,12.9%,17,62.5,46,8.7%,,0.0%,,100.0%,,0.0%,0,0.0%,87,2.0%,,0.0%
01/30/22,vs.,UTA,W,126,106,36,15,3,4,6/16,2/9,1/1,89,27.1%,35,93.8,70,14.8%,13,22.2%,94,16.7%,,0.0%,41,8.3%,,0.0%,53,1.2%
01/28/22,@,PHX,L,124,134,37,25,5,10,8/19,4/11,5/6,97,32.1%,54,113.6,98,35.7%,60,3.7%,92,25.0%,,0.0%,75,15.2%,78,1.4%,90,3.6%
01/27/22,@,GSW,L,115,124,37,27,6,6,8/18,2/11,9/9,94,30.1%,62,122.7,90,25.0%,40,11.3%,88,37.5%,79,5.0%,78,16.0%,94,3.0%,,0.0%
01/25/22,@,POR,W,109,107,39,40,9,0,14/27,5/13,7/11,96,31.2%,68,129.0,,0.0%,60,3.4%,85,42.9%,61,2.6%,82,17.4%,97,3.9%,87,3.2%
01/23/22,vs.,BKN,W,136,125,31,25,1,4,8/17,4/8,5/6,91,28.2%,69,131.6,78,17.4%,58,5.0%,74,50.0%,,0.0%,16,3.4%,,0.0%,83,2.8%
