Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/16/22,@,LAL,L,101,106,22,13,1,2,6/14,1/6,0/0,94,32.6%,38,92.9,51,18.2%,62,6.7%,72,33.3%,85,5.6%,0,0.0%,,0.0%,,0.0%
02/14/22,vs.,HOU,W,135,101,25,16,1,3,5/10,3/5,3/3,30,16.9%,82,145.5,39,14.3%,,0.0%,,100.0%,,0.0%,21,4.2%,,0.0%,63,1.7%
02/11/22,vs.,ORL,W,114,99,24,18,4,2,6/13,1/6,5/5,71,25.0%,62,120.0,34,12.5%,,0.0%,52,50.0%,,0.0%,89,20.0%,,0.0%,86,3.4%
02/09/22,vs.,GSW,W,111,85,25,13,2,2,5/14,2/10,1/1,70,24.6%,38,92.9,27,10.0%,,0.0%,68,40.0%,78,4.2%,19,3.7%,,0.0%,,0.0%
02/07/22,vs.,NYK,W,113,104,22,16,2,2,6/12,3/9,1/1,68,24.0%,73,133.3,39,14.3%,55,8.3%,38,66.7%,81,4.8%,18,3.6%,,0.0%,,0.0%
01/30/22,@,MIN,L,106,126,34,17,2,5,5/13,2/9,5/6,75,25.6%,50,106.3,64,22.7%,33,14.6%,68,40.0%,70,3.1%,19,3.7%,,0.0%,,0.0%
01/28/22,@,MEM,L,109,119,28,13,4,3,4/13,2/8,3/3,77,26.2%,38,92.9,53,18.8%,42,11.8%,80,25.0%,76,3.8%,62,11.8%,89,1.9%,,0.0%
01/26/22,vs.,PHX,L,97,105,31,26,5,2,9/19,6/12,2/2,94,32.8%,72,130.0,37,13.3%,52,9.1%,83,22.2%,91,7.4%,61,11.5%,,0.0%,59,1.5%
01/24/22,@,PHX,L,109,115,34,22,4,5,9/20,4/11,0/1,95,33.8%,53,110.0,72,26.3%,29,15.4%,88,11.1%,87,6.1%,29,5.7%,,0.0%,77,2.6%
01/23/22,@,GSW,L,92,94,28,9,3,4,3/13,1/4,2/2,86,29.2%,18,64.3,68,25.0%,44,11.4%,72,33.3%,73,3.4%,39,7.7%,,0.0%,,0.0%
01/21/22,vs.,DET,W,111,101,31,20,4,1,8/16,3/4,1/1,71,25.0%,67,125.0,16,5.6%,42,11.8%,71,37.5%,74,3.6%,50,9.4%,87,1.7%,,0.0%
01/19/22,vs.,HOU,L,111,116,29,19,4,4,7/13,1/3,4/5,91,31.1%,69,126.7,66,23.5%,29,15.8%,79,28.6%,78,4.2%,47,8.8%,85,1.6%,,0.0%
01/17/22,@,LAL,L,95,101,24,6,2,1,2/13,0/6,2/2,82,27.7%,10,42.9,22,8.3%,38,12.9%,,100.0%,70,3.0%,26,5.3%,,0.0%,65,1.8%
01/16/22,@,DEN,W,125,102,24,16,5,3,4/9,3/6,5/5,56,21.7%,82,145.5,46,16.7%,,0.0%,52,50.0%,,0.0%,84,17.2%,91,2.2%,66,1.9%
01/12/22,vs.,CLE,L,91,111,32,22,2,2,8/17,4/11,2/3,89,30.0%,65,122.2,30,11.1%,67,5.1%,88,12.5%,,0.0%,46,8.7%,,0.0%,60,1.5%
01/10/22,@,DET,L,116,126,28,16,5,3,6/11,4/9,0/0,63,23.1%,82,145.5,42,15.0%,9,26.7%,52,50.0%,,0.0%,89,19.2%,87,1.7%,60,1.5%
