Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/15/22,vs.,CLE,W,124,116,29,10,7,3,4/8,2/6,0/0,53,16.9%,63,125.0,67,14.3%,20,18.2%,92,25.0%,,0.0%,95,25.0%,,0.0%,98,6.2%
02/13/22,@,BOS,L,95,105,38,26,6,2,9/19,3/9,5/5,82,24.1%,63,123.8,55,11.1%,58,4.8%,85,44.4%,59,2.2%,56,10.8%,,0.0%,51,1.1%
02/11/22,vs.,SAS,L,121,136,25,18,5,2,7/13,4/7,0/0,68,20.1%,75,138.5,61,12.5%,52,7.4%,85,42.9%,65,3.0%,84,18.2%,,0.0%,85,3.0%
02/08/22,vs.,IND,W,133,112,21,13,2,2,5/11,3/6,0/0,71,20.8%,58,118.2,61,12.5%,,0.0%,50,80.0%,,0.0%,40,8.0%,,0.0%,,0.0%
02/06/22,@,DAL,L,94,103,23,5,6,3,2/10,1/3,0/0,83,24.5%,11,50.0,74,16.7%,50,8.0%,95,0.0%,92,8.3%,90,21.1%,,0.0%,71,2.0%
02/04/22,@,TOR,L,114,125,34,15,4,5,5/12,3/8,2/2,77,22.4%,55,115.4,89,23.8%,22,17.1%,86,40.0%,,0.0%,79,16.7%,83,1.7%,97,5.1%
02/03/22,vs.,PHX,W,124,115,36,11,2,6,4/8,3/7,0/0,55,17.3%,74,137.5,85,21.4%,6,28.6%,74,50.0%,,0.0%,30,6.2%,,0.0%,54,1.2%
01/31/22,vs.,TOR,L,100,106,31,18,5,4,7/16,4/11,0/0,83,24.2%,53,112.5,89,23.5%,,0.0%,59,71.4%,,0.0%,73,14.7%,,0.0%,,0.0%
01/30/22,vs.,LAL,W,129,121,27,10,5,3,3/8,2/7,2/2,64,19.3%,52,111.1,66,13.6%,46,9.1%,88,33.3%,,0.0%,82,17.4%,,0.0%,68,1.8%
01/28/22,vs.,BOS,W,108,92,27,19,3,3,7/14,3/7,2/2,93,29.1%,66,126.7,78,17.6%,56,6.2%,85,42.9%,,0.0%,48,9.4%,,0.0%,90,3.6%
01/26/22,vs.,SAC,W,121,104,23,18,3,7,6/11,3/8,3/4,96,31.4%,75,138.5,98,38.9%,56,6.2%,74,50.0%,,0.0%,34,6.9%,,0.0%,71,2.0%
01/14/22,@,MIA,L,118,124,23,7,3,5,1/7,1/6,4/4,87,26.0%,25,77.8,96,31.2%,50,8.0%,95,0.0%,79,5.0%,75,15.4%,,0.0%,,0.0%
01/12/22,vs.,MIA,L,91,115,32,15,5,2,6/14,3/11,0/0,71,20.8%,49,107.1,67,14.3%,55,6.7%,88,33.3%,,0.0%,78,16.1%,82,1.6%,59,1.4%
01/09/22,@,LAC,L,93,106,31,19,6,3,8/16,3/8,0/0,83,24.2%,58,118.8,82,20.0%,56,6.2%,68,62.5%,,0.0%,84,18.2%,,0.0%,85,3.0%
01/07/22,@,LAL,L,118,134,27,15,4,2,5/12,4/9,1/2,64,19.2%,55,115.4,59,11.8%,29,14.3%,50,80.0%,64,2.9%,69,13.6%,,0.0%,58,1.4%
12/27/21,vs.,CHI,L,118,130,41,20,4,3,7/15,4/9,2/3,42,15.1%,63,125.0,55,10.7%,,0.0%,47,85.7%,,0.0%,59,11.4%,76,1.2%,,0.0%
12/25/21,@,NYK,L,87,101,36,8,5,4,2/12,2/8,2/3,71,20.8%,16,61.5,81,19.0%,35,12.5%,,100.0%,,0.0%,76,15.6%,,0.0%,56,1.3%
12/23/21,@,PHI,W,98,96,28,15,5,2,4/16,1/8,6/7,98,33.6%,28,83.3,61,12.5%,44,9.8%,92,25.0%,,0.0%,87,19.2%,,0.0%,,0.0%
12/22/21,vs.,ORL,L,98,104,22,6,2,2,2/9,1/5,1/2,68,20.2%,15,60.0,71,15.4%,,0.0%,74,50.0%,,0.0%,44,8.7%,,0.0%,91,3.8%
11/27/21,vs.,NYK,L,90,99,10,2,1,1,1/4,0/2,0/0,69,20.5%,11,50.0,55,11.1%,,0.0%,95,0.0%,,0.0%,50,10.0%,,0.0%,94,4.5%
11/26/21,@,MEM,W,132,100,26,8,7,4,3/4,1/2,1/2,27,12.3%,86,160.0,65,13.3%,29,14.3%,61,66.7%,,0.0%,87,20.0%,,0.0%,,0.0%
11/24/21,@,SAS,W,124,106,30,18,5,3,7/12,4/6,0/0,52,16.9%,79,150.0,60,12.0%,49,8.3%,59,71.4%,,0.0%,68,13.5%,95,3.1%,59,1.4%
11/22/21,vs.,OKC,W,113,101,27,13,5,0,5/13,3/8,0/0,61,18.6%,36,100.0,,0.0%,,0.0%,50,80.0%,,0.0%,76,15.6%,,0.0%,67,1.7%
11/20/21,vs.,CHA,W,115,105,24,7,1,2,3/9,1/5,0/0,60,18.4%,25,77.8,50,9.5%,,0.0%,61,66.7%,,0.0%,16,3.4%,,0.0%,,0.0%
11/17/21,vs.,BOS,W,110,99,32,12,1,6,4/12,4/10,0/0,65,19.4%,36,100.0,92,26.1%,,0.0%,,100.0%,,0.0%,17,3.6%,,0.0%,,0.0%
11/15/21,vs.,ORL,W,129,111,29,20,1,4,7/11,4/8,2/4,55,17.4%,84,153.8,81,19.0%,50,8.0%,,100.0%,,0.0%,16,3.2%,,0.0%,59,1.4%
11/14/21,vs.,MIL,W,120,100,30,6,4,2,2/7,2/5,0/0,31,13.0%,30,85.7,39,7.1%,40,11.1%,95,0.0%,,0.0%,63,12.5%,,0.0%,,0.0%
11/12/21,@,DEN,L,96,105,30,10,2,3,5/13,0/5,0/0,76,22.1%,24,76.9,70,15.0%,55,6.7%,94,20.0%,65,3.0%,17,3.6%,,0.0%,61,1.5%
11/08/21,@,GSW,L,113,127,31,17,1,2,7/13,3/7,0/0,64,19.3%,69,130.8,51,10.0%,28,14.8%,59,71.4%,,0.0%,14,2.8%,78,1.4%,,0.0%
11/06/21,@,PHX,L,117,121,29,18,7,0,7/17,4/11,0/0,81,23.6%,48,105.9,,0.0%,37,11.8%,72,57.1%,61,2.7%,97,27.3%,,0.0%,,0.0%
11/04/21,vs.,UTA,L,98,116,30,8,5,2,3/6,2/4,0/0,23,11.7%,70,133.3,46,8.7%,29,14.3%,61,66.7%,,0.0%,90,20.8%,,0.0%,,0.0%
11/03/21,@,BKN,L,108,117,29,8,4,1,3/10,1/5,1/1,60,18.4%,26,80.0,29,4.8%,12,24.0%,61,66.7%,,0.0%,70,14.3%,,0.0%,94,4.4%
11/01/21,vs.,WAS,W,118,111,34,16,6,6,5/9,4/6,2/2,40,14.9%,86,160.0,90,24.0%,,0.0%,50,80.0%,68,3.3%,68,13.5%,,0.0%,,0.0%
10/30/21,@,PHI,L,94,122,29,13,4,1,6/11,1/1,0/0,50,16.4%,58,118.2,36,6.2%,10,25.0%,48,83.3%,62,2.8%,49,9.5%,,0.0%,82,2.7%
10/28/21,@,WAS,L,111,122,34,14,6,4,6/11,1/4,1/1,48,16.2%,66,127.3,71,15.4%,,0.0%,74,50.0%,,0.0%,79,16.2%,,0.0%,59,1.4%
10/27/21,@,NOP,W,102,99,31,12,3,3,4/12,2/6,2/2,57,17.8%,34,92.3,64,13.0%,,0.0%,54,75.0%,64,2.9%,26,5.4%,79,1.4%,,0.0%
10/25/21,vs.,DET,W,122,104,25,14,3,1,5/9,2/6,2/2,36,14.2%,75,140.0,27,4.3%,,0.0%,50,80.0%,79,5.0%,40,8.0%,,0.0%,,0.0%
10/23/21,@,CLE,L,95,101,27,5,2,2,2/7,1/3,0/0,20,11.0%,21,71.4,54,10.5%,,0.0%,74,50.0%,,0.0%,37,7.4%,,0.0%,,0.0%
10/21/21,vs.,DAL,W,113,87,26,11,3,2,4/8,3/5,0/0,48,16.1%,74,137.5,44,8.3%,13,22.2%,,100.0%,,0.0%,50,9.7%,,0.0%,69,1.8%
