Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/10/22,@,DET,W,132,107,26,16,14,5,6/9,0/0,4/9,65,19.9%,61,133.3,90,26.3%,61,7.4%,59,66.7%,96,23.3%,71,24.1%,59,1.8%,,0.0%
02/08/22,vs.,LAC,W,135,109,20,9,8,3,3/4,0/0,3/3,41,15.2%,90,180.0,67,13.6%,19,23.5%,95,0.0%,83,15.0%,48,17.4%,,0.0%,,0.0%
02/05/22,@,ORL,W,135,115,23,12,11,8,6/6,0/0,0/0,60,18.6%,92,200.0,95,33.3%,29,18.2%,89,33.3%,92,20.0%,81,28.0%,,0.0%,,0.0%
02/02/22,@,NYK,W,120,108,30,2,13,4,1/4,0/0,0/0,16,10.1%,8,50.0,68,14.3%,16,25.0%,95,0.0%,94,21.6%,44,16.7%,,0.0%,,0.0%
01/31/22,@,PHI,L,119,122,38,7,12,2,3/5,0/0,1/3,18,10.7%,47,116.7,40,6.2%,10,31.6%,89,33.3%,79,13.9%,56,19.4%,84,4.1%,77,2.2%
01/29/22,vs.,WAS,W,115,95,29,10,14,4,4/7,0/0,2/2,34,13.9%,55,125.0,71,15.4%,53,10.0%,75,50.0%,97,24.2%,41,15.6%,92,5.7%,63,1.4%
01/28/22,vs.,UTA,W,119,109,24,2,7,3,1/4,0/0,0/0,45,15.7%,8,50.0,67,13.6%,7,35.3%,95,0.0%,85,15.8%,44,16.7%,,0.0%,,0.0%
01/26/22,@,SAS,W,118,110,28,4,8,3,2/2,0/0,0/0,7,7.6%,92,200.0,62,12.0%,4,40.0%,75,50.0%,56,8.3%,65,22.2%,58,1.8%,66,1.5%
01/23/22,@,DAL,L,91,104,32,5,11,2,1/4,0/0,3/4,7,7.6%,21,83.3,50,8.7%,,0.0%,,100.0%,25,2.1%,88,32.1%,,0.0%,58,1.2%
01/21/22,@,DEN,W,122,118,34,4,6,3,2/4,0/0,0/2,14,9.8%,18,80.0,50,9.1%,16,25.0%,75,50.0%,54,8.0%,19,9.4%,,0.0%,96,4.9%
01/19/22,@,MIL,L,114,126,26,4,11,2,2/8,0/0,0/4,54,17.4%,7,40.0,48,8.3%,59,8.3%,95,0.0%,95,22.6%,26,11.5%,,0.0%,86,2.9%
01/17/22,vs.,CHI,W,119,106,23,2,9,6,1/3,0/0,0/1,23,11.8%,12,66.7,94,31.6%,37,15.4%,,100.0%,59,9.1%,68,23.1%,65,2.2%,91,3.6%
01/14/22,vs.,DAL,L,85,112,21,6,6,3,3/4,0/0,0/0,17,10.4%,74,150.0,88,25.0%,25,20.0%,,100.0%,86,16.7%,32,13.3%,90,5.1%,94,4.2%
01/06/22,vs.,DET,W,118,88,22,2,14,4,0/2,0/0,2/6,32,13.6%,7,40.0,76,17.4%,46,12.5%,,,85,16.0%,86,31.0%,66,2.3%,,0.0%
