Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/15/22,vs.,CHA,W,126,120,42,38,15,3,12/26,4/11,10/12,90,27.9%,54,122.6,68,14.3%,55,9.7%,51,75.0%,44,6.1%,72,25.0%,50,1.1%,56,0.9%
02/13/22,@,IND,W,129,120,22,15,13,3,5/12,1/1,4/4,97,35.1%,40,107.1,84,21.4%,11,30.0%,70,60.0%,91,19.0%,71,24.1%,,0.0%,,0.0%
02/11/22,@,CHI,L,122,134,37,27,8,8,12/19,1/3,2/3,83,24.4%,66,135.0,93,29.6%,,0.0%,59,66.7%,59,9.1%,70,23.8%,54,1.5%,80,2.4%
02/09/22,@,SAC,L,119,132,34,21,7,8,9/17,1/4,2/2,86,25.9%,54,123.5,94,30.8%,43,14.0%,74,55.6%,42,5.7%,41,15.6%,52,1.4%,,0.0%
02/08/22,@,SAC,W,134,114,28,23,8,3,9/13,2/3,3/3,72,21.4%,85,164.3,73,16.7%,29,18.2%,86,44.4%,58,8.6%,56,20.0%,,0.0%,,0.0%
02/06/22,vs.,DET,W,118,105,38,24,12,2,11/18,2/3,0/0,75,22.2%,61,133.3,57,10.5%,33,16.7%,57,72.7%,55,8.1%,64,22.0%,51,1.3%,,0.0%
02/03/22,@,DET,W,128,117,36,21,14,4,6/15,0/4,9/10,90,27.6%,39,105.0,73,16.0%,24,20.8%,,100.0%,58,8.6%,80,27.5%,69,2.5%,,0.0%
02/01/22,vs.,DEN,W,130,115,28,24,10,7,8/12,1/3,7/8,83,24.6%,82,160.0,96,35.0%,64,6.1%,51,75.0%,51,7.4%,72,25.0%,59,1.8%,87,3.0%
01/30/22,vs.,UTA,W,126,106,34,31,11,10,10/17,3/4,8/9,92,29.3%,73,147.6,99,43.5%,66,4.2%,70,60.0%,73,12.5%,56,19.4%,,0.0%,80,2.4%
01/28/22,@,PHX,L,124,134,31,23,9,5,8/20,2/7,5/8,99,39.3%,27,95.8,92,27.8%,52,10.9%,75,50.0%,59,9.1%,43,16.0%,,0.0%,,0.0%
01/27/22,@,GSW,L,115,124,36,31,12,6,12/22,2/6,5/6,93,29.8%,60,129.2,95,33.3%,61,7.5%,87,41.7%,61,9.3%,61,20.8%,,0.0%,77,2.2%
01/25/22,@,POR,W,109,107,37,17,17,2,4/7,3/4,6/6,35,14.0%,87,170.0,50,8.7%,19,24.0%,51,75.0%,55,8.1%,80,27.5%,89,5.0%,,0.0%
01/23/22,vs.,BKN,W,136,125,32,23,7,2,7/18,2/7,7/9,94,30.8%,42,109.5,45,7.7%,43,13.3%,57,71.4%,,0.0%,72,25.0%,76,3.2%,84,2.7%
01/19/22,@,ATL,L,122,134,46,17,10,7,6/13,1/5,4/6,81,23.8%,40,106.3,94,30.4%,40,14.6%,59,66.7%,25,2.5%,86,31.0%,53,1.5%,78,2.3%
01/18/22,@,NYK,W,112,110,36,20,5,3,6/12,2/4,6/7,67,20.2%,61,133.3,67,13.6%,48,11.8%,75,50.0%,27,2.9%,28,12.1%,,0.0%,59,1.2%
01/16/22,vs.,GSW,W,119,99,30,26,11,1,11/20,1/6,3/5,88,26.8%,60,130.0,37,5.6%,65,5.3%,86,45.5%,77,13.3%,71,24.1%,78,3.3%,,0.0%
01/13/22,@,MEM,L,108,116,40,25,9,3,11/17,2/6,1/1,66,20.1%,73,147.1,62,12.5%,25,20.5%,75,54.5%,36,4.8%,33,13.6%,66,2.3%,57,1.0%
01/11/22,@,NOP,L,125,128,42,26,8,5,9/16,1/4,7/11,81,23.7%,55,123.8,76,17.2%,46,12.8%,59,66.7%,55,8.1%,38,14.8%,51,1.3%,87,3.0%
01/09/22,@,HOU,W,141,123,33,40,9,7,15/25,4/6,6/8,95,32.4%,74,148.1,91,26.9%,61,7.3%,59,66.7%,88,17.1%,15,8.1%,,0.0%,58,1.2%
01/07/22,@,OKC,W,135,105,27,19,8,5,7/11,0/2,5/6,83,24.6%,73,146.2,85,21.7%,16,25.0%,,100.0%,,0.0%,84,29.6%,92,5.7%,67,1.5%
01/05/22,vs.,OKC,W,98,90,37,17,16,3,6/14,1/4,4/5,86,25.9%,40,106.3,62,12.5%,14,26.7%,89,33.3%,86,16.2%,53,18.6%,71,2.7%,58,1.1%
12/21/21,@,DAL,L,102,114,38,26,14,7,9/14,3/4,5/5,86,25.9%,84,162.5,96,35.0%,19,24.4%,41,88.9%,47,6.7%,92,34.4%,71,2.7%,,0.0%
12/19/21,vs.,DAL,W,111,105,34,24,7,6,6/15,1/3,11/13,97,35.4%,45,114.3,95,33.3%,37,15.7%,44,83.3%,67,10.7%,31,12.9%,,0.0%,63,1.4%
12/17/21,vs.,LAL,W,110,92,32,28,10,4,11/20,2/6,4/5,89,27.4%,61,133.3,84,21.1%,57,8.7%,89,36.4%,49,7.1%,39,15.2%,90,5.3%,59,1.2%
12/15/21,@,DEN,W,124,107,36,32,4,4,12/18,3/7,5/5,87,26.3%,82,160.0,71,15.4%,55,9.8%,73,58.3%,,0.0%,20,10.0%,53,1.5%,92,3.8%
12/12/21,@,POR,W,116,111,35,23,10,4,7/17,0/3,9/10,95,31.5%,42,109.5,78,18.2%,29,18.9%,87,42.9%,79,14.3%,28,12.5%,,0.0%,,0.0%
12/10/21,vs.,CLE,L,106,123,29,18,6,2,7/18,0/7,4/5,95,32.6%,24,90.0,66,13.3%,24,21.3%,57,71.4%,59,9.1%,31,13.0%,90,5.1%,63,1.4%
12/08/21,vs.,UTA,L,104,136,34,22,7,5,7/11,2/4,6/8,83,24.7%,80,157.1,84,20.8%,25,20.0%,95,14.3%,44,6.2%,55,19.2%,53,1.5%,,0.0%
12/06/21,vs.,ATL,L,110,121,41,31,15,6,11/24,4/6,5/7,90,27.8%,46,114.8,90,26.1%,,0.0%,86,45.5%,42,5.9%,77,26.1%,50,1.2%,,0.0%
12/01/21,@,WAS,L,107,115,33,34,10,1,11/25,2/4,10/11,99,39.6%,48,117.2,42,6.7%,55,9.8%,89,36.4%,83,15.2%,28,12.5%,52,1.4%,61,1.3%
11/29/21,vs.,IND,W,100,98,32,32,8,2,13/22,1/4,5/8,100,42.5%,54,123.1,80,20.0%,12,29.0%,51,76.9%,44,6.2%,47,17.1%,,0.0%,,0.0%
11/27/21,@,PHI,W,121,120,37,28,10,0,11/16,3/5,3/6,81,23.7%,73,147.4,,0.0%,36,16.2%,69,63.6%,47,6.7%,43,16.2%,52,1.4%,,0.0%
11/26/21,@,CHA,L,115,133,31,25,7,6,9/18,1/3,6/7,95,32.7%,49,119.0,94,31.6%,48,11.8%,89,33.3%,42,5.7%,32,13.3%,,0.0%,61,1.3%
11/24/21,vs.,MIA,W,113,101,29,11,6,4,4/12,1/5,2/2,79,23.2%,22,84.6,80,20.0%,46,12.5%,75,50.0%,47,6.7%,44,16.7%,86,4.3%,,0.0%
