Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/25/22,@,NYK,W,115,100,16,8,2,1,3/4,0/1,2/2,29,12.8%,95,200.0,47,9.1%,17,20.0%,86,33.3%,77,6.2%,17,5.6%,,0.0%,96,5.1%
02/07/22,@,WAS,W,121,100,18,15,1,3,5/7,3/4,2/2,63,18.9%,94,187.5,79,18.8%,,0.0%,,100.0%,,0.0%,18,5.9%,,0.0%,,0.0%
02/05/22,@,CHA,W,104,86,16,6,5,2,3/7,0/1,0/0,73,21.2%,27,85.7,85,22.2%,,0.0%,59,66.7%,79,6.7%,68,16.7%,,0.0%,84,3.0%
02/01/22,@,TOR,L,106,110,14,7,1,0,3/6,0/1,1/2,87,26.0%,34,100.0,,0.0%,28,15.4%,,100.0%,,0.0%,21,6.7%,,0.0%,91,4.0%
01/31/22,@,BOS,L,92,122,26,14,4,2,6/11,1/2,1/1,63,19.0%,65,127.3,64,13.3%,48,9.1%,59,66.7%,82,7.4%,43,11.1%,,0.0%,,0.0%
01/29/22,vs.,TOR,L,120,124,21,11,4,1,4/7,1/2,2/2,54,17.4%,73,137.5,39,7.1%,37,12.5%,51,75.0%,94,12.5%,26,7.7%,,0.0%,73,2.2%
01/28/22,vs.,LAC,W,121,114,19,0,7,2,0/3,0/0,0/0,21,11.3%,1,0.0,70,15.4%,4,33.3%,,,92,11.1%,84,21.1%,,0.0%,,0.0%
01/26/22,vs.,NYK,W,110,96,24,0,2,1,0/4,0/2,0/0,12,9.2%,1,0.0,37,6.7%,,0.0%,,,63,4.2%,0,0.0%,82,2.1%,,0.0%
01/23/22,vs.,LAL,W,113,107,23,15,2,0,5/9,2/2,3/4,60,18.4%,73,136.4,,0.0%,,0.0%,47,80.0%,69,5.0%,13,4.3%,84,2.3%,71,2.0%
01/21/22,@,ATL,L,108,110,28,11,3,0,5/10,1/5,0/0,56,17.7%,49,110.0,,0.0%,21,18.2%,84,40.0%,56,3.3%,47,11.8%,,0.0%,98,6.5%
01/19/22,vs.,POR,W,104,92,32,26,8,2,8/12,3/5,7/7,74,21.3%,91,173.3,56,11.1%,55,6.9%,66,62.5%,63,4.2%,83,20.6%,,0.0%,,0.0%
01/17/22,vs.,TOR,W,104,99,21,6,4,1,3/6,0/1,0/1,30,13.0%,34,100.0,34,5.9%,28,15.4%,59,66.7%,65,4.3%,29,8.3%,,0.0%,70,2.0%
01/15/22,vs.,PHI,L,98,109,17,16,7,1,6/7,1/1,3/3,72,20.7%,93,177.8,88,25.0%,,0.0%,86,33.3%,99,18.2%,89,23.1%,93,3.4%,99,7.3%
01/14/22,vs.,ATL,W,124,118,21,2,2,0,1/4,0/1,0/0,19,10.9%,11,50.0,,0.0%,17,20.0%,95,0.0%,71,5.3%,14,4.5%,85,2.4%,93,4.3%
01/12/22,@,ATL,W,115,91,31,18,9,0,8/16,2/6,0/0,76,22.0%,51,112.5,,0.0%,21,18.2%,66,62.5%,94,11.8%,53,12.9%,,0.0%,,0.0%
01/08/22,@,PHX,W,123,100,29,10,3,1,4/7,2/3,0/0,15,10.0%,77,142.9,31,5.0%,28,15.4%,,100.0%,59,3.6%,21,6.7%,,0.0%,62,1.5%
01/05/22,@,POR,W,115,109,36,11,3,1,4/6,1/3,2/2,7,7.6%,85,157.1,26,3.8%,,0.0%,51,75.0%,55,3.2%,17,5.4%,,0.0%,,0.0%
01/03/22,@,GSW,L,108,115,36,19,9,1,8/14,3/5,0/0,42,15.2%,72,135.7,29,4.8%,30,14.8%,51,75.0%,90,10.0%,57,13.9%,69,1.4%,74,2.2%
01/02/22,@,SAC,L,113,115,33,15,6,2,6/13,1/5,2/2,45,15.7%,47,107.1,47,9.1%,,0.0%,59,66.7%,67,4.7%,64,15.4%,76,1.7%,76,2.4%
12/31/21,@,HOU,W,120,110,38,11,6,0,4/9,1/3,2/2,33,13.6%,49,110.0,,0.0%,10,25.0%,72,50.0%,73,5.6%,35,9.3%,,0.0%,50,1.1%
12/28/21,vs.,WAS,W,119,112,29,8,3,3,4/8,0/3,0/0,38,14.5%,34,100.0,60,12.0%,41,11.1%,51,75.0%,57,3.4%,11,3.6%,78,1.8%,64,1.6%
12/26/21,vs.,ORL,W,93,83,29,17,5,0,7/11,2/5,1/3,47,16.2%,76,141.7,,0.0%,47,9.5%,57,71.4%,91,10.3%,25,7.4%,82,2.1%,62,1.5%
12/08/21,vs.,MIL,W,113,104,34,28,8,3,9/12,6/8,4/4,56,17.8%,95,200.0,76,17.6%,54,7.4%,59,66.7%,81,7.1%,71,17.1%,90,3.0%,,0.0%
12/06/21,vs.,MEM,L,90,105,30,11,3,0,4/7,1/2,2/4,31,13.3%,61,122.2,,0.0%,39,11.8%,51,75.0%,66,4.5%,17,5.6%,,0.0%,63,1.6%
12/04/21,@,MIL,L,102,124,24,11,3,2,4/9,1/4,2/2,63,19.0%,49,110.0,73,16.7%,21,18.2%,,100.0%,,0.0%,43,11.1%,94,3.8%,87,3.4%
12/03/21,@,IND,W,113,104,18,4,5,3,1/4,0/1,2/3,55,17.6%,23,80.0,79,18.8%,,0.0%,95,0.0%,97,15.4%,68,16.7%,90,2.9%,,0.0%
12/01/21,vs.,CLE,L,85,111,24,8,3,3,3/5,1/2,1/2,40,14.9%,69,133.3,80,20.0%,,0.0%,86,33.3%,63,4.2%,47,11.8%,,0.0%,72,2.1%
11/29/21,vs.,DEN,L,111,120,33,18,4,1,8/15,2/4,0/0,54,17.4%,58,120.0,26,4.0%,,0.0%,51,75.0%,57,3.4%,29,8.3%,,0.0%,,0.0%
11/27/21,@,CHI,W,107,104,17,5,3,0,2/6,1/1,0/0,48,16.2%,25,83.3,,0.0%,25,16.7%,,100.0%,83,7.7%,49,12.5%,,0.0%,,0.0%
11/24/21,@,MIN,L,101,113,13,1,2,1,0/1,0/0,1/2,8,8.1%,11,50.0,56,11.1%,,0.0%,,,,0.0%,43,11.1%,,0.0%,,0.0%
11/23/21,@,DET,W,100,92,26,6,2,0,2/5,1/3,1/2,23,11.7%,34,100.0,,0.0%,7,28.6%,,100.0%,66,4.5%,12,3.8%,83,2.3%,95,5.0%
11/20/21,@,WAS,L,100,103,18,4,4,0,1/3,0/0,2/2,12,9.2%,34,100.0,,0.0%,,0.0%,,100.0%,81,7.1%,66,15.8%,90,2.9%,79,2.6%
11/18/21,vs.,WAS,W,112,97,22,7,5,0,3/6,1/2,0/0,14,9.8%,55,116.7,,0.0%,,0.0%,,100.0%,,0.0%,84,21.1%,86,2.5%,73,2.2%
11/17/21,vs.,NOP,W,113,98,23,12,6,3,5/8,1/3,1/1,39,14.7%,80,150.0,80,20.0%,,0.0%,47,80.0%,65,4.3%,90,23.8%,,0.0%,91,3.9%
11/15/21,@,OKC,W,103,90,16,5,2,0,1/3,0/2,3/4,76,21.9%,34,100.0,,0.0%,7,28.6%,95,0.0%,,0.0%,47,11.8%,,0.0%,98,6.2%
11/13/21,@,UTA,W,111,105,15,6,1,0,3/8,0/3,0/2,89,27.4%,16,66.7,,0.0%,,0.0%,86,33.3%,83,7.7%,0,0.0%,93,3.6%,,0.0%
11/11/21,@,LAC,L,109,112,21,7,3,1,3/7,1/2,0/0,58,18.2%,34,100.0,34,5.9%,37,12.5%,86,33.3%,95,13.3%,14,4.8%,,0.0%,94,4.5%
11/10/21,@,LAL,L,117,120,15,2,2,2,1/4,0/2,0/0,41,15.2%,11,50.0,77,18.2%,,0.0%,95,0.0%,77,6.2%,33,9.1%,93,3.7%,,0.0%
11/08/21,@,DEN,L,96,113,10,3,2,0,1/3,1/3,0/0,17,10.4%,34,100.0,,0.0%,,0.0%,,100.0%,,0.0%,80,20.0%,,0.0%,,0.0%
11/06/21,vs.,UTA,W,118,115,18,9,4,0,4/6,1/2,0/0,18,10.7%,80,150.0,,0.0%,,0.0%,51,75.0%,81,7.1%,77,18.8%,90,2.9%,,0.0%
11/04/21,vs.,BOS,L,78,95,5,1,0,0,0/0,0/0,1/2,11,9.1%,34,100.0,,0.0%,,0.0%,,,,0.0%,0,0.0%,,0.0%,,0.0%
11/02/21,@,DAL,W,125,110,15,0,3,0,0/1,0/1,0/0,1,2.9%,1,0.0,,0.0%,,0.0%,,,,0.0%,80,20.0%,92,3.2%,,0.0%
10/30/21,@,MEM,W,129,103,20,8,4,1,4/6,0/0,0/0,38,14.6%,69,133.3,39,7.1%,7,28.6%,51,75.0%,92,10.5%,36,9.5%,88,2.7%,71,2.1%
