Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/09/22,vs.,GSW,W,111,85,32,14,10,8,5/14,4/10,0/0,71,25.0%,39,100.0,87,34.8%,65,5.6%,68,40.0%,69,2.9%,97,26.5%,87,1.7%,,0.0%
02/07/22,vs.,NYK,W,113,104,36,32,7,6,13/26,2/10,4/6,99,39.1%,56,114.3,94,42.9%,42,11.8%,87,15.4%,91,7.5%,50,9.3%,80,1.2%,94,4.6%
02/04/22,vs.,BKN,W,125,102,22,27,3,6,8/10,6/7,5/5,98,36.2%,99,225.0,87,35.3%,13,23.5%,52,50.0%,93,8.3%,35,6.9%,90,2.0%,,0.0%
01/17/22,@,LAL,L,95,101,37,13,8,7,6/19,0/8,1/1,91,31.2%,22,68.4,87,35.0%,32,15.1%,89,0.0%,,0.0%,88,18.9%,84,1.5%,50,1.2%
01/16/22,@,DEN,W,125,102,35,31,5,4,11/24,4/12,5/7,97,35.4%,58,114.8,51,18.2%,69,3.6%,72,36.4%,70,3.1%,61,11.4%,,0.0%,76,2.5%
01/12/22,vs.,CLE,L,91,111,33,17,5,4,6/16,3/9,2/2,85,28.7%,39,100.0,73,26.7%,67,5.1%,86,16.7%,,0.0%,87,18.5%,,0.0%,58,1.5%
01/10/22,@,DET,L,116,126,37,31,3,4,11/25,3/8,6/7,99,40.2%,53,110.7,59,21.1%,41,12.1%,85,18.2%,,0.0%,50,9.4%,,0.0%,74,2.4%
01/08/22,@,IND,L,113,125,37,36,2,9,13/27,6/12,4/4,100,41.0%,66,124.1,93,40.9%,65,5.9%,83,23.1%,70,3.1%,19,3.7%,,0.0%,51,1.2%
01/05/22,@,DEN,W,115,109,36,17,2,3,8/22,1/9,0/0,90,30.5%,26,77.3,32,11.5%,57,8.0%,88,12.5%,66,2.6%,16,3.0%,,0.0%,51,1.2%
01/03/22,@,NOP,W,115,104,34,29,3,5,11/19,5/9,2/2,97,35.6%,82,145.0,72,26.3%,21,19.2%,80,27.3%,,0.0%,35,6.8%,80,1.3%,91,4.1%
01/01/22,vs.,GSW,L,116,123,36,20,6,9,4/19,2/9,10/11,96,34.9%,30,83.3,79,30.0%,62,6.7%,80,25.0%,68,2.8%,72,13.8%,,0.0%,73,2.3%
12/31/21,vs.,MIN,W,120,108,38,39,6,5,12/21,6/11,9/10,90,30.6%,88,156.0,68,25.0%,46,10.9%,52,50.0%,73,3.4%,59,10.9%,,0.0%,49,1.1%
12/25/21,vs.,DAL,W,120,116,35,33,3,3,11/26,1/7,10/11,98,36.5%,56,113.8,46,16.7%,50,9.7%,65,45.5%,93,8.1%,0,0.0%,,0.0%,87,3.5%
12/23/21,vs.,MIN,W,128,116,38,28,5,7,10/20,4/11,4/4,89,30.0%,70,127.3,68,24.1%,42,11.8%,47,60.0%,,0.0%,61,11.4%,80,1.2%,,0.0%
12/20/21,vs.,CHA,W,112,102,34,21,6,6,7/20,2/10,5/8,84,28.4%,37,91.3,83,33.3%,59,7.4%,79,28.6%,81,4.8%,50,9.3%,,0.0%,,0.0%
12/18/21,vs.,WAS,L,103,109,37,32,3,5,12/25,4/12,4/5,99,37.8%,61,118.5,78,29.4%,29,15.4%,72,33.3%,,0.0%,39,7.7%,,0.0%,50,1.2%
12/17/21,vs.,SAS,L,126,128,31,27,5,4,10/23,3/11,4/4,95,33.5%,55,112.5,54,19.0%,59,7.5%,78,30.0%,71,3.2%,65,12.5%,81,1.4%,76,2.5%
12/15/21,vs.,LAC,W,124,103,32,27,0,6,10/15,2/7,5/6,93,32.1%,89,158.8,68,25.0%,36,13.3%,88,10.0%,,0.0%,0,0.0%,,0.0%,80,2.9%
