Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
01/23/22,@,DAL,L,91,104,41,35,13,6,14/31,0/3,7/10,94,39.7%,45,102.9,60,33.3%,31,16.5%,72,21.4%,99,12.5%,68,14.3%,,0.0%,36,0.9%
01/21/22,@,DEN,W,122,118,37,38,6,6,15/26,2/6,6/8,97,42.0%,75,131.0,58,31.6%,31,16.4%,72,20.0%,98,11.1%,37,8.1%,,0.0%,69,2.3%
01/19/22,@,MIL,L,114,126,39,33,8,14,12/27,4/10,5/5,86,34.7%,56,113.8,93,51.9%,83,2.9%,52,33.3%,57,2.2%,80,17.1%,,0.0%,,0.0%
01/17/22,vs.,CHI,W,119,106,32,25,4,3,9/17,1/3,6/7,65,28.9%,68,125.0,18,15.8%,63,9.1%,52,33.3%,69,3.2%,40,8.6%,,0.0%,49,1.3%
01/14/22,vs.,DAL,L,85,112,32,19,5,8,8/15,1/4,2/3,93,39.3%,62,118.8,85,44.4%,6,29.1%,81,12.5%,,0.0%,78,16.7%,,0.0%,79,2.9%
01/13/22,vs.,MIN,W,116,108,32,16,8,9,5/16,0/7,6/7,81,33.1%,25,84.2,69,36.0%,39,14.5%,85,0.0%,96,9.1%,73,15.2%,,0.0%,,0.0%
01/11/22,vs.,GSW,W,116,108,37,29,5,8,11/23,1/4,6/8,77,31.9%,54,111.5,66,34.8%,72,6.9%,32,54.5%,,0.0%,68,13.9%,95,2.7%,,0.0%
01/09/22,@,LAL,W,127,119,31,16,5,7,4/10,0/2,8/12,59,27.6%,35,100.0,38,24.1%,39,14.3%,19,75.0%,76,3.8%,46,10.0%,82,1.4%,49,1.3%
01/06/22,vs.,DET,W,118,88,25,22,9,6,10/19,0/3,2/2,95,40.8%,52,110.0,72,37.5%,23,18.9%,61,30.0%,99,12.0%,84,18.8%,91,2.0%,,0.0%
01/04/22,@,CLE,W,110,106,34,26,5,6,9/21,0/1,8/9,91,37.7%,45,104.0,49,28.6%,72,6.9%,70,22.2%,,0.0%,72,14.7%,96,3.0%,76,2.6%
01/03/22,@,BKN,W,118,104,34,36,6,8,14/22,2/4,6/10,91,37.4%,76,133.3,60,33.3%,62,9.2%,72,21.4%,87,5.9%,60,12.5%,,0.0%,,0.0%
12/31/21,vs.,SAS,W,118,105,29,28,6,7,11/16,3/3,3/3,45,24.3%,94,164.7,67,35.0%,,0.0%,51,36.4%,64,2.9%,73,15.2%,,0.0%,,0.0%
12/29/21,vs.,LAL,W,104,99,36,38,10,2,12/26,5/6,9/12,99,46.2%,62,118.8,19,16.7%,32,16.2%,52,33.3%,94,8.3%,85,18.9%,96,2.9%,74,2.5%
12/27/21,@,PHX,W,114,113,34,33,4,4,14/25,3/5,2/4,85,34.3%,72,126.9,21,17.4%,71,7.0%,72,21.4%,71,3.3%,37,8.1%,,0.0%,72,2.4%
12/26/21,@,SAC,W,127,102,30,18,7,9,8/18,0/3,2/2,84,34.0%,33,94.7,69,36.0%,34,15.7%,32,50.0%,89,6.2%,78,16.7%,,0.0%,,0.0%
12/23/21,@,GSW,L,104,113,32,21,3,6,6/15,0/4,9/10,81,33.1%,52,110.5,49,28.6%,48,12.2%,76,16.7%,,0.0%,52,11.1%,,0.0%,51,1.4%
12/20/21,vs.,OKC,L,99,102,28,16,6,8,6/12,1/1,3/5,59,27.7%,56,114.3,76,40.0%,21,19.5%,32,50.0%,60,2.6%,67,13.8%,90,1.9%,77,2.7%
11/26/21,vs.,ATL,L,100,132,9,2,1,1,0/1,0/0,2/2,4,11.4%,35,100.0,19,16.7%,,0.0%,,,93,7.7%,0,0.0%,100,5.9%,,0.0%
11/24/21,vs.,TOR,L,113,126,35,23,6,9,8/18,0/1,7/10,92,38.6%,35,100.0,86,45.0%,45,13.1%,65,25.0%,97,9.7%,28,6.7%,,0.0%,89,3.8%
11/22/21,@,UTA,W,119,118,37,32,4,7,9/30,3/10,11/14,99,45.6%,27,86.5,52,29.2%,83,2.4%,82,11.1%,84,5.3%,22,5.6%,,0.0%,68,2.2%
11/20/21,@,MIN,L,95,138,27,11,0,5,3/9,0/3,5/6,67,29.3%,31,91.7,86,45.5%,26,17.6%,52,33.3%,,0.0%,0,0.0%,,0.0%,61,1.7%
11/18/21,vs.,LAC,W,120,108,31,28,5,5,13/21,2/5,0/0,80,32.9%,76,133.3,30,21.7%,80,4.3%,70,23.1%,,0.0%,78,16.7%,,0.0%,54,1.4%
11/15/21,vs.,HOU,W,136,102,25,22,6,6,9/15,4/6,0/0,77,31.9%,86,146.7,60,33.3%,78,5.4%,82,11.1%,83,5.0%,78,16.7%,91,2.0%,61,1.7%
11/13/21,@,NOP,L,101,112,37,22,9,10,8/17,3/5,3/3,67,29.5%,66,122.2,74,38.5%,80,4.3%,65,25.0%,86,5.7%,90,21.2%,,0.0%,48,1.3%
11/12/21,vs.,PHX,L,94,119,32,26,12,6,10/19,0/2,6/9,89,36.4%,61,118.2,90,50.0%,29,16.9%,83,10.0%,59,2.6%,100,37.9%,,0.0%,73,2.5%
11/10/21,vs.,CHA,L,108,118,37,32,7,8,13/27,1/6,5/5,84,34.0%,52,110.3,56,30.8%,64,8.8%,60,30.8%,80,4.5%,63,12.8%,,0.0%,81,3.0%
11/08/21,vs.,MIN,W,125,118,41,33,6,8,10/24,3/6,10/12,90,37.1%,52,110.0,49,28.6%,64,8.7%,32,50.0%,65,2.9%,63,12.8%,75,1.2%,37,1.1%
11/05/21,@,WAS,L,87,115,29,11,6,4,4/17,0/2,3/4,77,31.9%,11,57.9,29,21.1%,80,4.5%,85,0.0%,85,5.4%,83,18.2%,,0.0%,,0.0%
11/03/21,vs.,DEN,W,108,106,33,18,6,6,8/15,0/1,2/7,82,33.3%,35,100.0,43,26.1%,45,13.0%,65,25.0%,,0.0%,87,20.0%,,0.0%,80,2.9%
11/01/21,vs.,DEN,W,106,97,35,26,7,8,12/21,1/3,1/2,91,38.0%,61,118.2,81,42.1%,43,13.3%,85,0.0%,94,7.9%,55,11.4%,,0.0%,47,1.3%
10/30/21,vs.,MIA,L,103,129,33,20,4,7,7/18,1/4,5/6,80,32.9%,35,100.0,80,41.2%,47,12.5%,21,71.4%,68,3.1%,52,11.1%,,0.0%,78,2.7%
10/28/21,@,GSW,W,104,101,42,30,7,5,11/22,2/8,6/6,78,32.1%,63,120.0,44,26.3%,31,16.4%,51,36.4%,,0.0%,81,17.5%,,0.0%,91,4.2%
10/27/21,@,POR,L,96,116,32,17,9,10,5/12,3/6,4/5,83,33.5%,65,121.4,100,71.4%,3,34.0%,27,60.0%,63,2.8%,92,22.6%,,0.0%,47,1.3%
10/24/21,@,LAL,L,118,121,38,40,3,10,13/20,5/6,9/11,85,34.3%,92,160.0,80,41.7%,26,17.6%,60,30.8%,81,4.8%,11,3.0%,,0.0%,81,3.0%
10/23/21,@,LAC,W,120,114,35,28,2,8,10/19,2/7,6/8,89,36.4%,65,121.7,66,34.8%,29,16.9%,32,50.0%,,0.0%,20,5.1%,,0.0%,45,1.2%
10/20/21,vs.,CLE,W,132,121,34,37,6,6,17/29,1/4,2/2,92,38.4%,67,123.3,58,31.6%,75,6.1%,70,23.5%,65,2.9%,80,17.2%,96,2.9%,,0.0%
