Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/11/22,@,BOS,L,102,108,34,17,6,2,8/15,0/5,1/2,63,19.0%,46,106.3,51,10.0%,37,12.5%,51,75.0%,51,2.8%,53,12.8%,,0.0%,88,3.6%
02/08/22,vs.,NYK,W,132,115,31,19,8,4,8/12,3/5,0/0,47,16.0%,86,158.3,76,17.4%,49,8.7%,43,87.5%,,0.0%,78,18.9%,69,1.4%,,0.0%
02/06/22,vs.,BKN,W,124,104,33,17,9,7,6/14,2/4,3/4,83,24.0%,46,106.3,85,21.9%,59,5.4%,59,66.7%,97,14.8%,56,13.5%,,0.0%,56,1.3%
02/01/22,@,MIN,L,115,130,25,7,6,2,3/9,0/4,1/3,61,18.6%,19,70.0,56,11.1%,48,9.1%,59,66.7%,94,12.5%,48,12.0%,,0.0%,,0.0%
01/30/22,@,MIL,W,136,100,28,24,7,0,10/17,4/8,0/0,82,23.7%,76,141.2,,0.0%,,0.0%,67,60.0%,92,11.1%,64,15.4%,79,1.9%,65,1.7%
01/28/22,@,NOP,W,116,105,31,20,4,2,8/18,2/8,2/2,88,26.4%,50,111.1,50,9.5%,17,20.5%,43,87.5%,59,3.6%,33,9.1%,,0.0%,57,1.4%
01/26/22,@,BKN,W,124,118,30,10,5,1,4/11,0/5,2/2,70,20.5%,25,83.3,31,5.0%,30,14.8%,72,50.0%,57,3.4%,54,13.3%,74,1.6%,,0.0%
01/25/22,@,DET,W,110,105,34,16,5,5,6/10,1/2,3/4,59,18.2%,69,133.3,83,20.8%,20,19.4%,59,66.7%,54,3.1%,37,9.8%,68,1.4%,51,1.2%
01/23/22,vs.,DET,W,117,111,31,13,4,3,5/8,1/3,2/4,68,20.0%,67,130.0,59,11.5%,7,28.6%,67,60.0%,66,4.5%,63,15.0%,,0.0%,60,1.4%
01/21/22,vs.,MEM,L,118,122,36,16,6,9,4/11,2/4,6/6,84,24.4%,53,114.3,90,25.7%,31,14.6%,72,50.0%,97,15.6%,10,3.3%,71,1.5%,76,2.4%
01/19/22,vs.,LAC,W,130,128,44,28,4,3,10/16,4/7,4/6,52,17.0%,84,155.6,47,8.8%,39,11.8%,42,90.0%,,0.0%,42,10.8%,,0.0%,70,2.0%
01/16/22,vs.,UTA,L,102,125,35,20,7,6,8/15,2/5,2/2,80,23.1%,62,125.0,85,22.2%,59,5.4%,85,37.5%,71,5.3%,65,15.6%,,0.0%,54,1.2%
01/15/22,vs.,LAL,W,133,96,23,11,3,4,4/9,3/5,0/0,65,19.4%,61,122.2,79,19.0%,,0.0%,51,75.0%,75,5.9%,33,9.1%,,0.0%,,0.0%
01/13/22,vs.,POR,W,140,108,27,5,8,4,2/5,0/2,1/2,57,17.9%,25,83.3,70,15.4%,6,30.0%,,100.0%,,0.0%,86,21.9%,77,1.7%,,0.0%
01/11/22,@,LAC,L,85,87,35,30,12,1,11/16,1/4,7/7,88,26.3%,86,157.9,37,6.7%,17,20.0%,66,63.6%,83,7.7%,97,31.2%,,0.0%,,0.0%
01/09/22,@,OKC,W,99,95,24,4,6,2,2/9,0/4,0/0,69,20.2%,10,44.4,59,11.8%,24,17.4%,72,50.0%,60,3.7%,72,17.2%,,0.0%,,0.0%
