Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
03/02/22,vs.,NYK,W,123,108,35,25,9,9,8/13,2/6,7/9,79,32.4%,86,147.1,82,42.9%,47,12.5%,81,12.5%,,0.0%,87,20.0%,,0.0%,,0.0%
02/27/22,@,NYK,W,125,109,39,28,10,16,8/14,3/7,9/9,77,31.8%,91,155.6,99,61.5%,55,10.7%,65,25.0%,,0.0%,81,17.5%,,0.0%,97,5.7%
02/25/22,@,MIN,W,133,102,35,27,8,12,7/12,5/7,8/9,58,27.5%,97,180.0,89,48.0%,63,9.1%,62,28.6%,71,3.3%,85,18.9%,,0.0%,,0.0%
02/02/22,@,SAC,L,101,112,37,4,7,12,2/11,0/5,0/0,64,28.7%,6,36.4,82,42.9%,9,26.1%,85,0.0%,,0.0%,85,18.9%,78,1.3%,,0.0%
02/01/22,@,PHX,L,111,121,37,22,5,10,6/19,3/8,7/9,95,40.4%,34,95.7,86,45.5%,46,12.7%,76,16.7%,68,3.1%,78,16.7%,,0.0%,48,1.3%
01/25/22,vs.,LAL,L,96,106,38,33,12,11,11/24,2/7,9/9,94,39.9%,72,126.9,96,55.0%,33,16.0%,85,0.0%,93,7.7%,98,29.0%,80,1.4%,66,2.1%
01/23/22,@,MIN,L,125,136,35,13,5,13,4/13,1/4,4/4,80,32.7%,27,86.7,81,41.9%,15,21.8%,85,0.0%,,0.0%,74,15.4%,,0.0%,42,1.2%
01/21/22,@,SAS,W,117,102,37,37,10,11,13/24,4/8,7/7,92,38.4%,83,142.3,89,47.8%,63,9.1%,70,23.1%,58,2.4%,78,16.7%,75,1.2%,,0.0%
01/19/22,@,WAS,W,119,118,39,18,8,8,7/21,0/5,4/6,92,38.3%,20,78.3,43,25.8%,12,23.2%,79,14.3%,,0.0%,94,24.2%,,0.0%,,0.0%
01/17/22,@,CLE,L,107,114,40,22,7,10,5/12,2/4,10/15,70,30.1%,66,122.2,80,41.7%,37,15.1%,72,20.0%,83,5.0%,77,16.1%,,0.0%,69,2.3%
01/15/22,vs.,NOP,W,120,105,40,27,8,15,9/15,2/5,7/8,85,34.3%,87,150.0,88,46.9%,21,19.7%,70,22.2%,71,3.3%,68,14.3%,78,1.3%,39,1.1%
01/13/22,vs.,OKC,L,109,130,36,26,7,9,7/22,3/11,9/9,85,34.4%,35,100.0,66,34.6%,63,9.1%,79,14.3%,56,2.1%,84,18.8%,99,4.2%,82,3.1%
01/12/22,@,CHI,W,138,112,32,22,6,15,5/11,4/6,8/8,76,31.7%,91,157.1,93,51.7%,63,8.9%,47,40.0%,78,4.2%,78,16.7%,87,1.7%,53,1.4%
01/09/22,vs.,SAS,W,121,119,44,26,7,12,9/18,2/5,6/7,74,31.1%,67,123.8,76,40.0%,24,18.2%,85,0.0%,,0.0%,57,11.8%,75,1.1%,,0.0%
01/07/22,vs.,MIL,L,109,121,36,16,9,7,6/15,1/3,3/3,67,29.4%,35,100.0,46,26.9%,16,21.3%,52,33.3%,,0.0%,83,18.4%,77,1.3%,,0.0%
01/05/22,@,IND,W,129,121,40,18,5,6,5/12,0/4,8/10,30,20.9%,54,112.5,21,17.1%,78,5.3%,47,40.0%,,0.0%,73,15.2%,,0.0%,38,1.1%
01/03/22,vs.,MEM,L,104,118,32,19,4,8,5/14,2/7,7/8,83,33.6%,47,105.6,85,44.4%,21,19.6%,27,60.0%,88,6.1%,25,6.1%,79,1.4%,49,1.3%
01/01/22,vs.,LAC,L,116,120,40,34,12,13,9/22,3/11,13/15,91,37.4%,60,117.2,90,48.1%,57,10.4%,70,22.2%,79,4.3%,96,25.7%,,0.0%,36,1.0%
12/30/21,vs.,PHI,L,102,110,40,33,14,10,9/20,1/5,14/18,94,39.4%,72,126.9,86,45.5%,29,16.9%,52,33.3%,96,8.8%,88,20.5%,,0.0%,68,2.2%
