Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
01/13/22,vs.,LAC,W,113,89,33,24,5,6,10/19,1/4,3/4,93,30.1%,58,120.0,92,28.6%,60,4.5%,84,40.0%,,0.0%,54,13.2%,,0.0%,58,1.4%
01/11/22,vs.,MIN,W,128,125,37,33,4,9,11/19,6/7,5/5,92,29.3%,88,165.0,95,33.3%,19,19.6%,56,72.7%,,0.0%,53,12.9%,69,1.4%,51,1.1%
01/09/22,@,TOR,L,101,105,35,22,5,4,6/13,1/2,9/10,88,26.4%,67,129.4,77,18.2%,59,5.1%,93,16.7%,77,6.2%,18,5.7%,,0.0%,,0.0%
01/06/22,vs.,GSW,W,101,96,35,32,11,6,12/20,1/4,7/8,96,32.5%,74,139.1,99,50.0%,41,11.1%,86,33.3%,75,5.9%,93,25.7%,,0.0%,,0.0%
01/04/22,vs.,PHX,L,110,123,33,16,6,5,5/18,0/4,6/8,98,35.4%,20,72.7,88,23.8%,23,17.9%,67,60.0%,53,2.9%,79,19.2%,,0.0%,55,1.3%
01/03/22,vs.,UTA,L,104,115,31,10,4,7,3/18,1/7,3/4,92,29.1%,11,50.0,94,30.4%,,0.0%,86,33.3%,,0.0%,64,15.4%,79,1.9%,,0.0%
12/26/21,@,OKC,L,112,117,9,0,2,2,0/3,0/2,0/0,82,23.8%,1,0.0,98,40.0%,17,20.0%,,,,0.0%,98,33.3%,,0.0%,95,4.8%
12/23/21,@,ORL,W,110,104,36,31,6,4,12/23,0/1,7/7,95,31.4%,58,119.2,83,21.1%,54,7.4%,72,50.0%,49,2.6%,57,13.9%,,0.0%,,0.0%
12/21/21,vs.,POR,W,111,97,37,28,8,8,12/22,2/7,2/5,96,32.7%,55,116.7,97,34.8%,41,11.3%,51,75.0%,61,3.8%,88,22.6%,,0.0%,,0.0%
12/17/21,vs.,MIL,W,116,112,43,22,5,5,6/16,3/8,7/9,74,21.5%,54,115.8,83,20.8%,33,14.0%,,100.0%,,0.0%,40,10.2%,,0.0%,84,3.0%
