Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
12/15/21,vs.,HOU,W,124,89,18,6,9,4,3/8,0/0,0/1,93,29.5%,16,75.0,92,28.6%,20,23.1%,95,0.0%,99,29.4%,44,16.7%,94,6.2%,,0.0%
12/13/21,vs.,MIA,W,105,94,32,17,8,3,6/6,0/0,5/5,49,16.7%,98,212.5,68,14.3%,14,27.3%,75,50.0%,85,16.0%,35,14.3%,59,1.8%,,0.0%
12/11/21,vs.,SAC,W,117,103,39,19,11,1,5/8,0/1,9/10,22,11.6%,73,146.2,32,3.8%,,0.0%,,100.0%,38,5.1%,44,16.7%,83,3.9%,76,2.1%
12/10/21,@,MIN,W,123,106,27,21,10,2,9/11,0/0,3/3,44,15.6%,88,175.0,48,8.3%,,0.0%,50,77.8%,66,10.5%,78,26.7%,80,3.6%,68,1.6%
12/08/21,vs.,CHI,W,115,92,32,13,12,4,5/9,0/1,3/4,71,21.1%,49,118.2,71,15.4%,25,20.0%,87,40.0%,35,4.5%,84,30.0%,58,1.8%,64,1.4%
12/06/21,@,MIL,L,104,112,38,25,9,0,10/12,0/0,5/5,33,13.7%,90,178.6,,0.0%,32,17.4%,41,90.0%,25,2.4%,69,23.5%,71,2.7%,,0.0%
12/05/21,vs.,UTA,L,108,109,32,17,10,2,7/12,0/0,3/3,62,19.2%,61,130.8,53,9.5%,40,14.3%,73,57.1%,71,11.8%,56,20.0%,79,3.4%,84,2.7%
12/03/21,@,WAS,W,116,101,37,28,13,2,13/17,0/0,2/4,58,18.3%,85,164.7,54,10.0%,25,20.0%,41,92.3%,73,12.1%,60,20.5%,72,2.9%,59,1.2%
12/01/21,@,MIA,W,111,85,30,19,11,1,7/8,0/0,5/5,47,16.2%,92,190.0,39,5.9%,12,28.6%,42,85.7%,89,17.6%,50,17.9%,98,8.3%,,0.0%
11/29/21,@,DAL,W,114,96,34,28,14,3,12/17,0/0,4/6,79,23.1%,73,147.4,61,11.5%,52,10.8%,59,66.7%,68,11.1%,80,27.8%,53,1.5%,,0.0%
