Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
01/26/22,@,CLE,L,99,115,35,21,4,4,8/15,3/7,2/2,82,23.8%,68,131.3,76,17.4%,28,15.4%,85,37.5%,55,3.2%,33,9.1%,,0.0%,53,1.2%
01/22/22,vs.,SAC,W,133,127,34,34,6,5,12/20,5/7,5/5,96,33.1%,84,154.5,84,21.7%,53,7.8%,93,16.7%,59,3.6%,47,11.8%,,0.0%,56,1.3%
01/21/22,vs.,CHI,W,94,90,36,16,10,6,6/15,1/4,3/6,86,25.3%,29,88.9,95,31.6%,60,4.9%,72,50.0%,,0.0%,91,24.4%,71,1.5%,54,1.2%
01/19/22,vs.,MEM,W,126,114,36,27,7,7,10/18,1/6,6/6,86,25.3%,72,135.0,94,30.4%,61,4.4%,84,40.0%,,0.0%,65,15.6%,66,1.1%,,0.0%
01/17/22,@,ATL,L,114,121,35,34,7,4,11/22,4/9,8/8,99,39.6%,73,136.0,87,23.5%,12,24.6%,82,45.5%,,0.0%,76,18.4%,89,2.9%,77,2.4%
01/15/22,vs.,TOR,L,96,103,37,16,4,5,3/12,2/6,8/9,88,26.3%,34,100.0,91,26.3%,31,14.6%,59,66.7%,,0.0%,40,10.3%,88,2.7%,90,3.8%
01/13/22,vs.,GSW,W,118,99,30,23,5,7,7/13,5/7,4/4,85,25.0%,88,164.3,95,31.8%,41,11.4%,70,57.1%,,0.0%,58,14.3%,,0.0%,60,1.4%
01/10/22,@,CHA,L,99,103,37,27,7,11,10/19,3/7,4/4,98,35.9%,66,128.6,100,57.9%,13,23.0%,67,60.0%,73,5.6%,48,11.9%,,0.0%,88,3.5%
01/08/22,@,CHA,L,106,114,37,27,10,9,9/17,4/6,5/5,94,30.8%,77,142.1,99,40.9%,16,21.4%,86,33.3%,49,2.6%,75,18.2%,,0.0%,,0.0%
01/07/22,@,BKN,W,121,109,30,20,6,5,6/15,5/9,3/3,89,27.1%,62,125.0,84,21.7%,43,10.5%,72,50.0%,,0.0%,77,18.8%,,0.0%,82,2.9%
01/05/22,vs.,TOR,L,111,117,34,25,6,4,9/16,1/3,6/8,92,29.3%,68,131.6,85,22.2%,25,16.7%,92,22.2%,74,5.7%,37,9.7%,90,3.0%,53,1.2%
01/03/22,vs.,DET,L,106,115,28,10,6,2,3/10,1/6,3/3,75,21.8%,31,90.9,59,11.8%,30,14.8%,86,33.3%,57,3.4%,84,20.8%,,0.0%,,0.0%
