Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
01/20/22,vs.,NOP,L,91,102,30,17,15,0,6/7,0/0,5/10,38,14.6%,70,141.7,,0.0%,55,9.5%,44,83.3%,94,21.2%,86,30.8%,61,1.9%,,0.0%
01/18/22,vs.,MIN,L,110,112,20,8,6,0,4/5,0/0,0/0,8,8.0%,82,160.0,,0.0%,,0.0%,51,75.0%,79,14.3%,39,15.0%,,0.0%,,0.0%
01/17/22,vs.,CHA,L,87,97,26,10,6,0,4/6,0/0,2/4,39,14.8%,55,125.0,,0.0%,46,12.5%,75,50.0%,67,10.7%,28,12.5%,60,1.9%,72,1.9%
01/15/22,@,ATL,W,117,108,31,14,13,0,6/8,0/0,2/4,24,12.0%,68,140.0,,0.0%,48,11.8%,44,83.3%,82,14.8%,86,30.8%,,0.0%,64,1.4%
01/12/22,vs.,DAL,W,108,85,26,19,10,0,9/10,0/0,1/1,35,14.0%,92,190.0,,0.0%,46,12.5%,59,66.7%,86,16.7%,56,20.0%,87,4.4%,70,1.8%
01/10/22,vs.,SAS,W,111,96,31,13,11,0,4/4,0/0,5/9,28,12.9%,84,162.5,,0.0%,21,22.2%,75,50.0%,84,15.4%,56,19.4%,88,4.6%,64,1.4%
01/08/22,@,BOS,L,75,99,28,11,8,0,5/5,0/0,1/4,35,14.2%,80,157.1,,0.0%,19,23.5%,94,20.0%,91,19.2%,19,9.5%,63,2.1%,,0.0%
01/06/22,vs.,BOS,W,108,105,27,7,4,0,3/3,0/0,1/1,5,6.6%,99,233.3,,0.0%,2,50.0%,59,66.7%,66,10.3%,7,4.0%,,0.0%,89,3.3%
01/04/22,vs.,IND,W,104,94,25,8,8,0,4/5,0/0,0/0,5,6.6%,82,160.0,,0.0%,,0.0%,51,75.0%,91,19.0%,48,17.4%,,0.0%,,0.0%
12/31/21,@,OKC,L,80,95,25,9,12,0,4/5,0/0,1/2,15,10.0%,74,150.0,,0.0%,29,18.2%,51,75.0%,33,4.2%,92,34.6%,64,2.2%,,0.0%
12/29/21,@,DET,W,94,85,20,7,7,1,3/7,0/0,1/3,70,21.0%,23,87.5,80,20.0%,12,28.6%,59,66.7%,93,20.7%,9,5.6%,,0.0%,,0.0%
12/28/21,@,MIN,W,96,88,32,14,18,0,7/8,0/0,0/2,21,11.4%,80,155.6,,0.0%,50,11.1%,93,28.6%,82,14.6%,83,28.9%,54,1.5%,81,2.5%
12/25/21,vs.,ATL,W,101,87,30,4,8,1,2/2,0/0,0/2,4,6.2%,61,133.3,32,4.2%,16,25.0%,75,50.0%,49,7.1%,39,15.0%,98,7.9%,,0.0%
12/23/21,vs.,WAS,L,117,124,25,8,3,0,4/4,0/0,0/0,5,6.4%,92,200.0,,0.0%,12,28.6%,51,75.0%,51,7.4%,12,6.7%,,0.0%,,0.0%
12/21/21,vs.,DET,W,105,91,25,17,14,0,8/9,0/0,1/2,47,16.1%,87,170.0,,0.0%,52,10.5%,89,37.5%,97,25.0%,65,22.2%,93,5.9%,69,1.7%
12/18/21,@,BOS,L,107,114,22,3,8,0,1/2,0/0,1/3,4,6.1%,27,100.0,,0.0%,,0.0%,95,0.0%,86,16.7%,61,21.1%,,0.0%,94,4.1%
12/16/21,@,HOU,W,116,103,30,17,9,0,8/8,0/0,1/1,10,8.6%,98,212.5,,0.0%,,0.0%,75,50.0%,92,20.0%,39,15.0%,94,6.1%,64,1.4%
12/14/21,vs.,GSW,L,96,105,14,2,2,0,1/2,0/0,0/0,3,5.4%,27,100.0,,0.0%,,0.0%,,100.0%,,0.0%,44,16.7%,82,3.8%,,0.0%
12/12/21,vs.,MIL,L,97,112,18,9,8,0,4/5,0/0,1/2,20,11.2%,74,150.0,,0.0%,,0.0%,51,75.0%,71,11.8%,80,27.8%,,0.0%,,0.0%
12/10/21,@,TOR,L,87,90,18,4,8,0,1/3,0/0,2/2,16,10.2%,27,100.0,,0.0%,21,22.2%,,100.0%,36,4.8%,62,21.4%,90,5.1%,,0.0%
12/08/21,@,IND,L,102,122,19,4,2,0,1/1,0/0,2/2,2,4.5%,92,200.0,,0.0%,,0.0%,95,0.0%,37,5.0%,10,5.9%,90,5.3%,,0.0%
12/07/21,@,SAS,W,121,109,22,11,14,0,4/6,0/0,3/4,43,15.5%,67,137.5,,0.0%,50,11.1%,95,0.0%,99,32.0%,70,24.0%,95,6.7%,90,3.4%
12/04/21,vs.,DEN,L,99,113,22,4,6,1,2/5,0/0,0/1,21,11.5%,18,80.0,40,6.2%,,0.0%,95,0.0%,90,18.2%,35,14.3%,90,5.3%,75,2.1%
12/02/21,vs.,CHI,L,115,119,30,9,8,0,3/5,0/0,3/3,17,10.4%,74,150.0,,0.0%,12,28.6%,59,66.7%,73,12.5%,47,17.2%,98,8.6%,,0.0%
11/30/21,@,BKN,L,110,112,25,8,7,1,4/5,0/0,0/0,9,8.0%,82,160.0,39,5.9%,,0.0%,75,50.0%,52,7.7%,55,19.2%,61,1.9%,,0.0%
11/27/21,@,ATL,W,99,90,27,2,11,1,1/2,0/0,0/0,2,4.3%,27,100.0,37,5.6%,,0.0%,95,0.0%,79,13.8%,56,20.0%,59,1.8%,,0.0%
11/26/21,vs.,PHX,L,97,118,21,7,8,0,3/4,0/0,1/3,12,9.3%,68,140.0,,0.0%,,0.0%,95,0.0%,91,19.2%,56,20.0%,,0.0%,72,1.9%
11/20/21,vs.,HOU,W,106,99,18,6,5,0,3/4,0/0,0/0,5,6.4%,74,150.0,,0.0%,,0.0%,,100.0%,40,5.6%,69,23.5%,95,6.7%,81,2.6%
11/17/21,vs.,ORL,L,98,104,31,13,11,0,5/6,0/0,3/5,12,9.2%,84,162.5,,0.0%,,0.0%,70,60.0%,98,28.6%,20,9.7%,55,1.6%,,0.0%
11/15/21,vs.,IND,W,92,84,16,2,2,0,1/2,0/0,0/0,3,5.0%,27,100.0,,0.0%,,0.0%,,100.0%,,0.0%,65,22.2%,99,11.1%,,0.0%
11/12/21,@,CHA,L,96,104,23,11,6,0,4/5,0/0,3/4,21,11.3%,80,157.1,,0.0%,40,14.3%,75,50.0%,63,9.7%,33,13.6%,64,2.2%,,0.0%
11/10/21,vs.,MIL,L,100,112,23,3,6,0,1/1,0/0,1/2,3,5.4%,74,150.0,,0.0%,4,40.0%,,100.0%,,0.0%,70,24.0%,85,4.3%,,0.0%
11/07/21,vs.,CLE,L,109,126,17,8,7,1,3/3,0/0,2/2,16,10.3%,92,200.0,54,10.0%,,0.0%,89,33.3%,96,23.5%,49,17.6%,100,13.5%,,0.0%
11/05/21,@,MIL,W,113,98,21,4,6,1,1/2,0/0,2/3,6,7.3%,61,133.3,37,5.6%,16,25.0%,,100.0%,56,8.3%,65,22.2%,,0.0%,91,3.6%
11/03/21,@,IND,L,98,111,28,3,6,2,1/1,0/0,1/2,2,4.7%,74,150.0,58,11.1%,,0.0%,95,0.0%,27,3.0%,50,17.9%,91,5.5%,,0.0%
11/01/21,vs.,TOR,L,104,113,28,6,12,3,2/4,0/0,2/2,16,10.2%,50,120.0,73,16.7%,37,15.4%,,100.0%,79,14.3%,66,22.6%,57,1.7%,,0.0%
10/30/21,@,NOP,W,123,117,27,8,5,0,3/3,0/0,2/2,4,6.1%,92,200.0,,0.0%,12,28.6%,,100.0%,39,5.3%,43,16.0%,,0.0%,,0.0%
10/28/21,@,CHI,W,104,103,29,9,6,0,4/4,0/0,1/2,6,7.3%,90,180.0,,0.0%,21,22.2%,51,75.0%,48,6.9%,44,16.7%,83,4.0%,,0.0%
10/26/21,vs.,PHI,W,112,99,29,7,6,1,3/3,0/0,1/2,7,7.6%,88,175.0,34,4.5%,21,22.2%,59,66.7%,76,13.0%,27,12.0%,,0.0%,69,1.7%
10/24/21,vs.,ORL,L,104,110,33,10,10,1,4/5,0/0,2/5,10,8.4%,70,142.9,35,5.0%,40,14.3%,51,75.0%,62,9.5%,34,13.9%,88,4.6%,80,2.4%
10/22/21,@,ORL,W,121,96,28,6,9,0,3/5,0/0,0/0,9,8.2%,50,120.0,,0.0%,25,20.0%,59,66.7%,86,16.7%,55,19.2%,,0.0%,,0.0%
10/20/21,vs.,BOS,W,138,134,34,11,17,3,5/5,0/0,1/4,22,11.5%,80,157.1,62,12.5%,50,11.1%,94,20.0%,83,15.2%,77,26.1%,70,2.7%,,0.0%
