Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
03/08/22,@,ORL,W,102,99,38,13,3,1,3/11,2/5,5/6,49,16.3%,35,92.9,26,4.0%,54,6.9%,61,66.7%,,0.0%,33,6.7%,77,1.3%,88,3.4%
03/06/22,@,MIL,L,122,132,42,14,0,6,6/14,2/5,0/0,53,17.0%,36,100.0,73,15.8%,56,6.2%,61,66.7%,,0.0%,0,0.0%,,0.0%,50,1.1%
03/04/22,vs.,NYK,W,115,114,39,20,6,4,6/11,3/4,5/6,43,15.3%,77,142.9,74,16.7%,,0.0%,,100.0%,63,2.9%,54,10.5%,,0.0%,76,2.4%
03/02/22,vs.,POR,W,120,90,29,15,0,2,6/9,2/5,1/1,26,12.1%,89,166.7,47,9.1%,,0.0%,48,83.3%,,0.0%,0,0.0%,,0.0%,87,3.2%
02/27/22,vs.,UTA,L,114,118,38,11,4,2,5/7,0/1,1/1,16,10.1%,85,157.1,34,5.9%,35,12.5%,86,40.0%,90,7.7%,14,2.7%,,0.0%,55,1.3%
02/25/22,vs.,NOP,L,102,117,39,8,6,6,3/7,1/4,1/2,30,12.9%,36,100.0,84,20.7%,46,9.1%,61,66.7%,66,3.1%,50,9.8%,,0.0%,,0.0%
02/24/22,@,OKC,W,124,104,31,21,5,4,10/17,1/5,0/0,68,20.1%,63,123.5,78,17.4%,,0.0%,46,90.0%,73,4.0%,67,13.3%,82,1.6%,59,1.4%
02/16/22,vs.,HOU,W,124,121,40,17,7,0,6/10,0/3,5/8,36,14.1%,61,121.4,,0.0%,52,7.4%,74,50.0%,81,5.3%,57,11.1%,,0.0%,,0.0%
02/15/22,vs.,LAC,W,103,96,33,19,9,2,8/14,1/4,2/3,58,18.0%,66,126.7,46,8.7%,52,7.4%,47,87.5%,66,3.1%,94,23.5%,,0.0%,57,1.3%
02/12/22,vs.,ORL,W,132,105,30,14,4,2,6/8,2/4,0/0,19,10.7%,91,175.0,41,7.7%,32,13.3%,48,83.3%,,0.0%,75,15.4%,,0.0%,60,1.4%
02/10/22,vs.,MIL,W,131,107,38,18,1,2,7/11,2/5,2/3,27,12.2%,79,150.0,33,5.4%,45,9.5%,,100.0%,,0.0%,14,2.6%,,0.0%,76,2.3%
