Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
12/17/21,vs.,DEN,L,115,133,33,20,10,2,7/13,1/4,5/5,65,19.8%,61,133.3,53,9.5%,46,12.5%,73,57.1%,68,11.1%,68,23.1%,,0.0%,81,2.5%
12/15/21,@,ORL,W,111,99,36,21,10,2,8/14,2/4,3/3,53,17.3%,68,140.0,45,7.7%,61,7.4%,41,87.5%,27,3.0%,50,17.8%,,0.0%,,0.0%
12/13/21,vs.,HOU,L,126,132,25,14,7,0,4/9,1/3,5/6,68,20.3%,47,116.7,,0.0%,59,8.3%,75,50.0%,56,8.3%,54,19.0%,62,2.0%,,0.0%
12/10/21,vs.,BKN,L,105,113,38,20,6,3,6/12,1/5,7/10,49,16.5%,48,117.6,62,12.0%,,0.0%,,100.0%,25,2.4%,39,15.2%,,0.0%,76,2.1%
12/06/21,@,MIN,W,121,110,28,13,6,1,5/13,3/6,0/0,44,15.7%,27,100.0,37,5.6%,,0.0%,,100.0%,44,6.2%,22,10.3%,54,1.5%,,0.0%
12/05/21,vs.,CHA,L,127,130,38,31,12,4,12/22,2/4,5/5,86,25.8%,60,129.2,68,14.3%,57,8.7%,44,83.3%,56,8.3%,84,29.6%,,0.0%,,0.0%
12/03/21,vs.,PHI,L,96,98,33,18,8,0,6/9,2/5,4/6,46,15.9%,84,163.6,,0.0%,14,27.3%,,100.0%,,0.0%,56,19.4%,77,3.3%,65,1.4%
12/01/21,@,IND,W,114,111,34,14,3,2,5/8,3/3,1/2,20,11.2%,80,155.6,43,6.9%,48,11.8%,,100.0%,51,7.4%,6,2.9%,95,6.3%,61,1.3%
11/27/21,vs.,NYK,L,90,99,40,12,9,3,4/10,1/5,3/4,33,13.8%,27,100.0,65,13.0%,,0.0%,51,75.0%,25,2.1%,42,15.8%,83,3.9%,58,1.1%
11/26/21,@,MEM,W,132,100,23,21,8,2,8/11,2/2,3/3,65,19.8%,88,175.0,53,9.5%,55,9.5%,41,87.5%,56,8.3%,56,20.0%,61,2.0%,73,1.9%
11/24/21,@,SAS,W,124,106,34,15,5,0,5/11,0/1,5/5,49,16.5%,47,115.4,,0.0%,37,15.4%,46,80.0%,44,6.2%,13,7.0%,,0.0%,,0.0%
11/22/21,vs.,OKC,W,113,101,35,11,6,5,4/8,1/3,2/2,34,14.0%,53,122.2,78,17.9%,55,9.5%,,100.0%,27,2.9%,27,11.9%,95,6.6%,62,1.3%
11/20/21,vs.,CHA,W,115,105,33,15,8,3,7/10,0/2,1/2,44,15.7%,66,136.4,62,12.0%,56,9.1%,57,71.4%,,0.0%,35,14.0%,82,3.8%,,0.0%
11/17/21,vs.,BOS,W,110,99,34,20,11,1,9/13,1/1,1/2,46,16.0%,70,142.9,34,4.8%,57,8.7%,41,88.9%,31,3.8%,83,29.0%,56,1.6%,84,2.8%
11/15/21,vs.,ORL,W,129,111,31,23,3,3,6/12,0/2,11/14,83,24.7%,53,121.1,68,14.3%,,0.0%,44,83.3%,,0.0%,18,8.8%,74,3.0%,84,2.7%
11/14/21,vs.,MIL,W,120,100,31,19,6,1,8/15,0/2,3/5,75,22.2%,43,111.8,32,4.0%,63,6.2%,69,62.5%,48,6.9%,34,13.8%,56,1.7%,,0.0%
11/12/21,@,DEN,L,96,105,39,26,9,1,11/22,1/6,3/5,77,22.5%,41,108.3,32,4.2%,,0.0%,57,72.7%,48,6.8%,14,7.5%,69,2.6%,,0.0%
11/09/21,@,UTA,L,98,110,35,7,4,2,3/11,1/2,0/0,42,15.3%,12,63.6,48,8.3%,57,8.7%,,100.0%,26,2.9%,10,5.7%,,0.0%,,0.0%
11/08/21,@,GSW,L,113,127,31,19,6,1,6/7,2/3,5/6,17,10.4%,92,190.0,34,4.5%,,0.0%,,100.0%,,0.0%,49,17.6%,,0.0%,,0.0%
11/06/21,@,PHX,L,117,121,35,26,10,0,9/12,3/4,5/5,24,11.9%,91,185.7,,0.0%,55,9.5%,,100.0%,25,2.6%,72,25.0%,,0.0%,,0.0%
11/04/21,vs.,UTA,L,98,116,31,13,2,1,4/7,3/4,2/2,34,13.9%,84,162.5,34,4.5%,19,23.5%,,100.0%,,0.0%,14,7.4%,80,3.6%,68,1.6%
11/03/21,@,BKN,L,108,117,37,13,12,2,5/13,1/5,2/2,53,17.2%,26,92.9,45,7.7%,62,6.7%,87,40.0%,55,8.1%,69,23.3%,72,2.9%,58,1.1%
11/01/21,vs.,WAS,W,118,111,31,12,9,6,3/7,0/1,6/6,53,17.2%,50,120.0,91,27.3%,,0.0%,,100.0%,54,8.0%,62,21.2%,55,1.6%,,0.0%
10/30/21,@,PHI,L,94,122,31,8,7,3,3/9,2/4,0/0,32,13.6%,24,88.9,71,15.0%,55,9.5%,59,66.7%,38,5.1%,67,22.7%,,0.0%,82,2.6%
10/28/21,@,WAS,L,111,122,38,28,12,3,14/16,0/0,0/0,52,17.1%,88,175.0,61,11.5%,43,13.8%,57,71.4%,63,9.7%,61,21.1%,,0.0%,,0.0%
10/27/21,@,NOP,W,102,99,25,16,12,4,8/11,0/1,0/0,51,16.9%,72,145.5,88,25.0%,56,9.1%,51,75.0%,93,20.6%,35,14.3%,,0.0%,,0.0%
10/25/21,vs.,DET,W,122,104,24,22,7,2,9/14,1/3,3/5,94,30.4%,67,137.5,62,12.5%,19,23.5%,41,88.9%,37,5.0%,70,24.0%,63,2.1%,91,3.6%
10/23/21,@,CLE,L,95,101,27,6,12,1,3/8,0/3,0/2,49,16.7%,12,66.7,35,5.0%,29,18.2%,89,33.3%,63,9.7%,72,25.0%,61,2.0%,66,1.5%
10/21/21,vs.,DAL,W,113,87,30,16,9,3,7/11,2/3,0/0,40,14.9%,72,145.5,65,13.0%,,0.0%,57,71.4%,31,3.8%,56,20.0%,76,3.1%,66,1.5%
