Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/06/21,vs.,HOU,W,95,94,7,2,4,0,1/4,0/2,0/0,92,28.6%,11,50.0,,0.0%,,0.0%,95,0.0%,,0.0%,100,57.1%,,0.0%,,0.0%
11/03/21,@,MEM,L,106,108,35,12,11,0,6/12,0/3,0/1,41,14.9%,36,100.0,,0.0%,48,8.7%,74,50.0%,85,6.1%,94,24.1%,,0.0%,56,1.3%
11/01/21,@,MEM,L,97,106,36,10,8,3,4/9,0/3,2/4,41,15.0%,33,90.9,58,11.5%,49,8.3%,54,75.0%,,0.0%,86,19.0%,77,1.3%,54,1.2%
10/30/21,@,MIN,W,93,91,35,7,12,3,3/14,0/6,1/2,67,20.0%,11,46.7,61,12.5%,56,6.2%,,100.0%,82,5.6%,93,22.5%,,0.0%,54,1.2%
10/29/21,vs.,DAL,W,106,75,25,12,3,1,5/12,1/6,1/1,77,22.3%,36,100.0,33,5.6%,25,16.0%,50,80.0%,,0.0%,50,10.0%,,0.0%,69,1.8%
10/26/21,@,UTA,L,110,122,39,13,9,2,5/18,3/11,0/0,66,19.7%,22,72.2,36,6.1%,57,5.7%,,100.0%,,0.0%,90,20.6%,,0.0%,75,2.2%
10/25/21,vs.,CLE,L,87,99,27,11,5,3,4/14,3/9,0/0,83,24.2%,25,78.6,82,20.0%,34,12.9%,,100.0%,88,7.1%,45,8.8%,83,1.7%,64,1.6%
10/22/21,vs.,SAS,W,102,96,27,7,1,0,3/10,1/5,0/0,39,14.6%,20,70.0,,0.0%,42,10.5%,,100.0%,,0.0%,23,4.8%,,0.0%,63,1.5%
10/20/21,@,PHX,W,110,98,33,15,6,5,6/10,2/3,1/1,55,17.3%,79,150.0,77,17.2%,26,15.4%,74,50.0%,75,4.3%,63,12.2%,,0.0%,81,2.7%
