Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
01/28/22,vs.,NYK,W,123,108,24,4,1,3,2/5,0/2,0/0,9,11.0%,27,80.0,42,15.0%,29,15.4%,,100.0%,,0.0%,26,5.3%,,0.0%,63,1.7%
01/26/22,@,CLE,L,99,115,27,9,5,2,4/11,1/5,0/0,70,24.6%,29,81.8,33,11.8%,9,26.7%,52,50.0%,91,7.4%,65,12.5%,,0.0%,85,3.3%
01/22/22,vs.,SAC,W,133,127,25,20,3,2,6/10,3/5,5/6,61,22.8%,87,153.8,33,11.8%,,0.0%,72,33.3%,78,4.2%,53,10.0%,,0.0%,64,1.8%
01/21/22,vs.,CHI,W,94,90,22,7,2,3,2/5,1/4,2/2,24,15.6%,59,116.7,65,23.1%,,0.0%,52,50.0%,,0.0%,39,7.7%,,0.0%,,0.0%
01/19/22,vs.,MEM,W,126,114,19,0,5,2,0/5,0/3,0/0,18,14.3%,1,0.0,29,10.5%,33,14.3%,,,82,5.0%,73,14.3%,98,4.2%,69,2.0%
01/17/22,@,ATL,L,114,121,22,9,2,3,3/10,3/7,0/0,42,19.2%,36,90.0,53,18.8%,,0.0%,,100.0%,92,7.7%,0,0.0%,,0.0%,67,1.9%
01/15/22,vs.,TOR,L,96,103,17,3,3,3,1/5,1/4,0/0,78,26.5%,16,60.0,99,60.0%,4,33.3%,,100.0%,89,6.7%,47,9.1%,94,2.7%,81,2.9%
01/13/22,vs.,GSW,W,118,99,17,5,5,0,2/5,1/3,0/0,37,18.3%,39,100.0,,0.0%,2,40.0%,52,50.0%,86,5.9%,92,21.1%,,0.0%,74,2.4%
01/10/22,@,CHA,L,99,103,16,2,4,0,0/8,0/7,2/2,88,29.7%,7,22.2,,0.0%,22,18.2%,,,,0.0%,86,18.2%,,0.0%,,0.0%
12/30/21,@,ORL,W,136,118,19,11,9,1,2/8,2/3,5/6,88,29.8%,39,100.0,22,8.3%,17,21.4%,52,50.0%,100,19.0%,94,22.7%,,0.0%,,0.0%
12/28/21,@,ORL,W,127,110,16,6,6,1,1/5,1/5,3/3,48,20.3%,39,100.0,19,7.1%,36,13.3%,89,0.0%,100,23.1%,76,15.0%,,0.0%,78,2.7%
12/25/21,vs.,BOS,W,117,113,16,3,2,0,1/4,1/2,0/0,6,10.0%,24,75.0,,0.0%,,0.0%,,100.0%,,0.0%,57,10.5%,,0.0%,,0.0%
