Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/06/21,@,POR,L,90,105,7,2,3,0,1/5,0/0,0/0,81,23.7%,7,40.0,,0.0%,,0.0%,,100.0%,97,25.0%,0,0.0%,,0.0%,,0.0%
11/04/21,vs.,OKC,L,104,107,38,29,18,5,11/20,0/1,7/9,94,30.3%,53,120.8,90,26.3%,52,10.5%,94,18.2%,78,13.6%,86,30.6%,70,2.6%,57,1.1%
11/02/21,vs.,HOU,W,119,117,32,27,9,3,11/18,0/3,5/8,91,28.2%,58,128.6,71,15.0%,29,18.2%,46,81.8%,28,3.1%,72,25.0%,89,4.9%,81,2.6%
10/31/21,vs.,HOU,W,95,85,33,16,13,2,7/17,0/1,2/2,87,26.2%,24,88.9,66,13.3%,40,14.3%,93,28.6%,67,10.6%,69,23.3%,59,1.8%,60,1.2%
10/29/21,vs.,CLE,W,113,101,31,15,9,3,7/14,1/2,0/0,71,21.1%,40,107.1,62,12.5%,43,13.3%,57,71.4%,56,8.3%,66,22.6%,90,5.1%,64,1.4%
10/27/21,@,OKC,L,115,123,37,30,8,2,12/22,0/1,6/7,91,28.7%,50,120.0,53,9.5%,60,8.0%,75,50.0%,55,8.1%,28,12.1%,,0.0%,58,1.1%
10/26/21,@,SAS,W,125,121,42,35,17,4,15/30,0/4,5/6,95,32.5%,42,109.4,70,14.8%,64,6.0%,89,33.3%,85,15.6%,47,17.0%,86,4.3%,,0.0%
10/24/21,vs.,MEM,W,121,118,34,22,8,2,8/15,1/3,5/7,77,22.7%,53,122.2,50,8.7%,37,15.4%,69,62.5%,63,9.7%,35,14.3%,92,5.5%,,0.0%
10/22/21,vs.,PHX,L,105,115,38,20,14,3,6/18,0/1,8/9,82,24.2%,25,90.9,71,15.0%,57,8.7%,44,83.3%,68,11.1%,72,25.0%,70,2.7%,57,1.1%
10/19/21,vs.,GSW,L,114,121,39,33,11,2,15/26,1/5,2/7,88,26.8%,45,113.8,48,8.3%,,0.0%,75,53.3%,38,5.1%,64,22.0%,68,2.5%,57,1.0%
