Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
03/09/22,vs.,PHX,L,90,111,25,9,6,1,4/10,0/2,1/2,44,15.6%,20,81.8,40,6.2%,,0.0%,,100.0%,79,13.8%,18,9.1%,,0.0%,96,4.9%
03/07/22,vs.,HOU,W,123,106,25,11,12,1,5/12,1/4,0/0,68,20.5%,26,91.7,36,5.3%,57,8.7%,46,80.0%,78,13.6%,86,30.8%,,0.0%,,0.0%
03/05/22,vs.,PHI,W,99,82,26,2,2,3,1/2,0/1,0/0,16,10.2%,27,100.0,79,18.8%,4,40.0%,,100.0%,,0.0%,13,7.1%,64,2.2%,,0.0%
03/02/22,@,MIL,L,119,120,27,7,8,3,3/4,1/2,0/0,6,7.1%,88,175.0,73,15.8%,,0.0%,59,66.7%,48,6.9%,70,24.0%,,0.0%,68,1.6%
02/28/22,vs.,CHI,W,112,99,25,4,4,3,2/3,0/1,0/0,4,6.0%,61,133.3,71,15.0%,,0.0%,,100.0%,31,3.8%,31,13.0%,,0.0%,70,1.7%
02/26/22,vs.,SAS,W,133,129,19,2,1,1,1/4,0/1,0/0,15,10.0%,8,50.0,43,7.1%,,0.0%,,100.0%,,0.0%,13,7.1%,,0.0%,,0.0%
02/25/22,@,NYK,W,115,100,32,8,2,3,3/3,2/2,0/0,3,5.1%,100,266.7,67,13.6%,,0.0%,59,66.7%,,0.0%,7,3.7%,58,1.8%,,0.0%
02/17/22,@,CHA,W,111,107,44,15,10,2,6/12,1/4,2/2,30,13.2%,47,115.4,45,7.4%,60,8.0%,44,83.3%,62,9.5%,18,8.9%,,0.0%,57,1.1%
02/15/22,vs.,DAL,L,99,107,30,6,6,1,2/6,1/3,1/2,33,13.8%,22,85.7,36,5.3%,10,31.6%,,100.0%,28,3.2%,40,15.4%,,0.0%,,0.0%
02/12/22,vs.,BKN,W,115,111,30,10,8,1,4/8,0/3,2/3,32,13.6%,43,111.1,34,4.8%,52,10.5%,75,50.0%,73,12.5%,28,12.1%,,0.0%,,0.0%
02/10/22,@,NOP,W,112,97,27,3,3,2,1/5,1/3,0/0,20,11.0%,11,60.0,50,9.1%,37,15.4%,,100.0%,32,4.0%,13,6.9%,,0.0%,,0.0%
02/07/22,@,WAS,W,121,100,23,2,7,2,1/1,0/0,0/0,4,6.1%,92,200.0,58,11.1%,8,33.3%,95,0.0%,44,6.2%,84,30.0%,,0.0%,75,2.0%
02/05/22,@,CHA,W,104,86,24,5,5,2,2/4,1/3,0/0,6,7.3%,55,125.0,58,11.1%,,0.0%,,100.0%,,0.0%,43,16.0%,,0.0%,,0.0%
02/03/22,@,SAS,W,112,95,24,8,5,1,3/5,2/3,0/0,7,7.7%,82,160.0,37,5.6%,,0.0%,,100.0%,,0.0%,23,11.1%,,0.0%,92,3.8%
02/01/22,@,TOR,L,106,110,36,12,5,3,5/11,1/3,1/2,54,17.5%,27,100.0,62,12.5%,23,21.4%,,100.0%,27,3.0%,38,14.8%,,0.0%,81,2.5%
01/29/22,vs.,TOR,L,120,124,41,11,5,3,4/12,3/6,0/0,25,12.1%,26,91.7,65,13.0%,,0.0%,,100.0%,25,2.0%,26,11.8%,,0.0%,76,2.1%
01/28/22,vs.,LAC,W,121,114,29,18,5,2,6/8,2/4,4/4,47,16.1%,90,180.0,53,9.5%,25,20.0%,,100.0%,,0.0%,20,10.0%,,0.0%,89,3.2%
01/26/22,vs.,NYK,W,110,96,23,20,1,0,7/9,4/6,2/2,55,17.7%,92,200.0,,0.0%,19,23.5%,,100.0%,,0.0%,7,4.2%,,0.0%,,0.0%
01/23/22,vs.,LAL,W,113,107,30,8,7,5,3/6,2/3,0/0,23,11.8%,61,133.3,85,21.7%,46,12.5%,,100.0%,54,8.0%,50,17.9%,,0.0%,65,1.5%
01/21/22,@,ATL,L,108,110,8,2,3,0,1/3,0/2,0/0,34,13.9%,12,66.7,,0.0%,,0.0%,,100.0%,86,16.7%,99,50.0%,,0.0%,97,5.6%
01/19/22,vs.,POR,W,104,92,34,2,3,3,1/6,0/3,0/0,23,11.7%,6,33.3,65,13.0%,21,22.2%,,100.0%,42,5.9%,6,2.7%,,0.0%,82,2.6%
01/17/22,vs.,TOR,W,104,99,27,5,4,1,2/3,1/2,0/0,2,4.6%,85,166.7,40,6.2%,,0.0%,,100.0%,,0.0%,34,13.8%,,0.0%,,0.0%
01/15/22,vs.,PHI,L,98,109,32,10,7,1,4/9,2/4,0/2,39,14.8%,27,100.0,35,5.0%,28,19.0%,,100.0%,28,3.1%,50,17.9%,,0.0%,,0.0%
01/14/22,vs.,ATL,W,124,118,33,17,4,2,5/8,3/5,4/4,29,13.0%,87,170.0,45,7.4%,52,10.5%,,100.0%,,0.0%,43,16.0%,,0.0%,63,1.4%
01/12/22,@,ATL,W,115,91,28,10,7,2,4/9,2/5,0/0,28,12.7%,43,111.1,58,11.1%,,0.0%,,100.0%,,0.0%,71,24.1%,,0.0%,88,3.2%
01/08/22,@,PHX,W,123,100,29,13,7,3,5/10,3/5,0/0,40,14.9%,60,130.0,61,11.5%,53,10.0%,,100.0%,78,13.6%,54,19.0%,,0.0%,87,3.0%
01/05/22,@,POR,W,115,109,36,14,10,6,3/8,1/2,7/12,77,22.6%,27,100.0,88,25.0%,36,16.2%,,100.0%,68,11.1%,38,14.7%,53,1.5%,59,1.2%
01/03/22,@,GSW,L,108,115,28,6,3,1,2/4,2/3,0/0,3,5.2%,74,150.0,40,6.2%,,0.0%,,100.0%,,0.0%,20,9.7%,,0.0%,,0.0%
12/19/21,@,DET,L,90,100,21,9,4,1,3/7,2/5,1/2,63,19.3%,44,112.5,50,9.1%,48,11.8%,59,66.7%,78,13.6%,9,5.3%,,0.0%,,0.0%
12/17/21,@,ORL,W,115,105,32,15,3,4,6/10,2/4,1/2,52,17.1%,66,136.4,80,19.0%,59,8.3%,59,66.7%,31,3.8%,13,6.9%,,0.0%,64,1.4%
12/15/21,@,PHI,W,101,96,38,12,4,1,5/10,2/3,0/0,32,13.6%,50,120.0,34,4.8%,14,27.3%,,100.0%,27,3.0%,17,8.6%,52,1.4%,59,1.2%
12/13/21,@,CLE,L,94,105,35,23,9,5,9/15,5/8,0/0,71,21.2%,79,153.3,88,25.0%,29,18.2%,41,88.9%,73,12.1%,35,14.3%,54,1.5%,,0.0%
12/11/21,vs.,CHI,W,118,92,32,8,11,5,3/7,2/4,0/0,26,12.5%,45,114.3,76,17.2%,,0.0%,59,66.7%,47,6.7%,63,21.6%,58,1.7%,65,1.5%
12/08/21,vs.,MIL,W,113,104,34,15,7,8,5/9,2/4,3/4,53,17.3%,66,136.4,95,33.3%,61,7.4%,,100.0%,29,3.4%,47,17.1%,,0.0%,81,2.6%
12/06/21,vs.,MEM,L,90,105,24,4,3,4,1/4,0/2,2/2,54,17.5%,18,80.0,87,23.5%,11,30.0%,95,0.0%,,0.0%,33,13.6%,,0.0%,91,3.5%
12/04/21,@,MIL,L,102,124,17,2,1,0,1/3,0/1,0/0,5,6.6%,12,66.7,,0.0%,,0.0%,,100.0%,40,5.6%,0,0.0%,,0.0%,,0.0%
12/03/21,@,IND,W,113,104,31,6,6,4,3/6,0/0,0/0,20,11.1%,27,100.0,73,16.7%,,0.0%,59,66.7%,54,8.0%,13,7.1%,80,3.5%,88,3.2%
12/01/21,vs.,CLE,L,85,111,23,6,2,0,2/6,2/3,0/0,12,9.3%,27,100.0,,0.0%,,0.0%,,100.0%,28,3.2%,16,8.3%,,0.0%,92,3.7%
11/29/21,vs.,DEN,L,111,120,32,8,5,2,4/9,0/4,0/0,21,11.3%,24,88.9,47,8.0%,,0.0%,,100.0%,,0.0%,54,19.0%,,0.0%,64,1.4%
11/27/21,@,CHI,W,107,104,18,5,6,0,2/7,1/2,0/0,40,15.0%,15,71.4,,0.0%,,0.0%,,100.0%,78,13.6%,32,13.3%,74,3.0%,,0.0%
11/24/21,@,MIN,L,101,113,32,3,1,4,1/4,1/2,0/0,9,8.1%,16,75.0,85,22.2%,,0.0%,,100.0%,,0.0%,6,3.0%,55,1.6%,,0.0%
11/23/21,@,DET,W,100,92,22,0,6,1,0/1,0/1,0/0,1,3.3%,1,0.0,45,7.7%,,0.0%,,,,0.0%,77,26.1%,,0.0%,,0.0%
11/20/21,@,WAS,L,100,103,34,14,5,3,5/6,2/3,2/2,15,9.9%,92,200.0,68,14.3%,40,14.3%,,100.0%,48,6.9%,27,12.0%,61,1.9%,64,1.4%
11/18/21,vs.,WAS,W,112,97,32,15,5,2,6/7,3/3,0/0,9,8.2%,98,214.3,50,8.7%,,0.0%,44,83.3%,30,3.6%,54,19.0%,,0.0%,66,1.5%
11/17/21,vs.,NOP,W,113,98,21,13,4,2,6/7,1/2,0/0,38,14.6%,91,185.7,68,14.3%,33,16.7%,,100.0%,,0.0%,65,22.2%,,0.0%,,0.0%
11/15/21,@,OKC,W,103,90,31,6,6,0,2/6,2/4,0/0,6,6.9%,27,100.0,,0.0%,,0.0%,,100.0%,26,2.9%,43,16.1%,58,1.8%,94,4.2%
11/13/21,@,UTA,W,111,105,33,13,11,3,5/6,3/3,0/0,23,11.7%,98,216.7,62,12.0%,4,42.1%,46,80.0%,88,17.2%,23,11.1%,,0.0%,,0.0%
11/11/21,@,LAC,L,109,112,27,6,10,0,3/5,0/0,0/0,13,9.5%,50,120.0,,0.0%,4,42.9%,59,66.7%,76,12.8%,38,14.8%,59,1.8%,,0.0%
11/10/21,@,LAL,L,117,120,38,10,13,2,4/7,0/1,2/2,20,11.0%,55,125.0,48,8.3%,25,20.0%,75,50.0%,65,10.3%,47,17.1%,,0.0%,57,1.1%
11/08/21,@,DEN,L,96,113,21,6,5,1,2/3,2/3,0/0,17,10.5%,92,200.0,50,9.1%,3,44.4%,,100.0%,39,5.3%,44,16.7%,,0.0%,,0.0%
11/06/21,vs.,UTA,W,118,115,24,6,3,1,2/2,0/0,2/2,3,5.3%,92,200.0,36,5.3%,,0.0%,,100.0%,47,6.7%,22,10.5%,,0.0%,,0.0%
11/04/21,vs.,BOS,L,78,95,32,3,7,3,1/6,1/5,0/0,26,12.5%,8,50.0,77,17.6%,21,22.2%,,100.0%,77,13.2%,12,6.7%,,0.0%,63,1.4%
11/02/21,@,DAL,W,125,110,30,6,3,2,2/4,1/3,1/2,7,7.5%,50,120.0,47,8.0%,,0.0%,,100.0%,,0.0%,23,11.1%,,0.0%,66,1.5%
10/30/21,@,MEM,W,129,103,26,5,5,2,2/3,1/1,0/0,3,5.1%,85,166.7,50,8.7%,,0.0%,,100.0%,,0.0%,61,20.8%,,0.0%,69,1.7%
10/29/21,vs.,CHA,W,114,99,23,2,5,0,1/5,0/4,0/0,14,9.5%,7,40.0,,0.0%,29,18.2%,,100.0%,67,10.7%,16,8.3%,,0.0%,,0.0%
10/27/21,@,BKN,W,106,93,31,15,7,2,5/10,3/5,2/3,26,12.3%,66,136.4,50,9.1%,,0.0%,46,80.0%,68,10.8%,18,9.1%,,0.0%,,0.0%
10/25/21,vs.,ORL,W,107,90,21,0,1,0,0/4,0/2,0/0,12,9.1%,1,0.0,,0.0%,,0.0%,,,,0.0%,7,4.2%,,0.0%,,0.0%
10/23/21,@,IND,L,91,102,35,0,7,2,0/3,0/3,0/0,5,6.8%,1,0.0,57,10.5%,25,20.0%,,,,0.0%,49,17.5%,,0.0%,,0.0%
10/21/21,vs.,MIL,W,137,95,22,8,6,2,3/4,2/3,0/0,4,6.2%,92,200.0,50,9.1%,,0.0%,,100.0%,,0.0%,56,20.0%,,0.0%,71,1.8%
