Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/06/22,vs.,BKN,W,124,104,31,12,5,8,6/12,0/4,0/0,27,20.1%,35,100.0,45,26.7%,,0.0%,32,50.0%,77,4.0%,52,11.1%,,0.0%,,0.0%
02/04/22,vs.,NOP,L,105,113,31,19,0,4,6/12,5/8,2/2,23,19.0%,86,146.2,29,21.1%,,0.0%,,100.0%,,0.0%,0,0.0%,87,1.7%,,0.0%
02/02/22,@,UTA,L,104,108,31,15,3,3,7/13,1/3,0/0,27,20.3%,57,115.4,18,15.8%,,0.0%,45,42.9%,,0.0%,50,10.3%,86,1.6%,,0.0%
02/01/22,@,MIN,L,115,130,27,13,2,3,5/7,1/2,2/2,9,14.1%,93,162.5,19,16.7%,52,11.1%,27,60.0%,,0.0%,33,7.4%,,0.0%,82,3.1%
01/30/22,@,MIL,W,136,100,27,18,2,7,7/8,4/5,0/0,15,16.7%,99,225.0,49,28.0%,55,10.5%,17,85.7%,,0.0%,40,8.7%,,0.0%,,0.0%
01/28/22,@,NOP,W,116,105,33,13,8,8,5/11,1/4,2/2,22,18.8%,50,108.3,59,32.0%,,0.0%,27,60.0%,72,3.4%,89,20.6%,84,1.5%,,0.0%
01/26/22,@,BKN,W,124,118,28,10,4,4,4/9,0/2,2/2,20,18.3%,35,100.0,25,20.0%,,0.0%,65,25.0%,,0.0%,67,13.8%,,0.0%,59,1.6%
01/25/22,@,DET,W,110,105,33,12,8,3,3/14,0/4,6/6,45,24.4%,16,70.6,11,12.0%,57,10.3%,22,66.7%,97,9.7%,64,13.2%,,0.0%,47,1.2%
01/23/22,vs.,DET,W,117,111,30,4,2,7,1/9,0/2,2/2,27,20.3%,6,40.0,52,29.2%,71,7.1%,,100.0%,,0.0%,46,10.0%,,0.0%,,0.0%
01/21/22,vs.,MEM,L,118,122,33,17,1,0,7/13,3/5,0/0,10,14.6%,75,130.8,,0.0%,27,17.4%,,100.0%,,0.0%,16,4.0%,,0.0%,,0.0%
01/19/22,vs.,LAC,W,130,128,45,19,9,9,9/20,0/4,1/1,40,23.2%,33,95.0,43,25.7%,,0.0%,52,33.3%,85,5.6%,83,18.4%,,0.0%,64,2.0%
01/16/22,vs.,UTA,L,102,125,29,13,6,2,6/13,1/8,0/0,26,19.7%,35,100.0,6,8.0%,69,7.7%,22,66.7%,,0.0%,94,24.0%,,0.0%,57,1.5%
01/15/22,vs.,LAL,W,133,96,22,10,0,1,3/8,2/2,2/2,24,19.3%,53,111.1,4,5.3%,,0.0%,22,66.7%,,0.0%,0,0.0%,,0.0%,93,4.5%
01/13/22,vs.,POR,W,140,108,22,9,1,2,2/5,2/5,3/3,7,13.3%,87,150.0,7,10.0%,,0.0%,,100.0%,,0.0%,13,3.4%,,0.0%,,0.0%
01/11/22,@,LAC,L,85,87,34,11,3,5,5/11,1/6,0/0,29,20.7%,35,100.0,36,23.8%,21,19.4%,47,40.0%,,0.0%,45,9.7%,,0.0%,50,1.3%
01/09/22,@,OKC,W,99,95,26,8,3,5,3/5,2/4,0/0,5,11.7%,92,160.0,44,26.3%,39,14.3%,,100.0%,,0.0%,44,9.4%,,0.0%,60,1.7%
01/07/22,vs.,SAC,W,121,111,31,13,3,4,5/11,1/3,2/5,25,19.4%,35,100.0,18,16.0%,,0.0%,18,80.0%,76,3.8%,25,6.1%,,0.0%,,0.0%
01/05/22,vs.,UTA,L,109,115,29,20,1,2,7/13,5/9,1/1,33,21.8%,90,153.8,9,10.5%,38,14.8%,21,71.4%,75,3.7%,0,0.0%,,0.0%,60,1.6%
12/26/21,@,LAC,W,103,100,32,12,5,5,5/14,2/5,0/0,26,19.7%,26,85.7,30,21.7%,73,6.7%,,100.0%,85,5.6%,38,8.3%,,0.0%,,0.0%
12/23/21,vs.,CHA,L,107,115,28,3,2,3,1/7,1/4,0/0,5,11.8%,7,42.9,11,12.5%,,0.0%,,100.0%,,0.0%,25,6.2%,,0.0%,56,1.5%
12/22/21,@,OKC,L,94,108,25,10,2,5,3/5,1/1,3/3,12,15.7%,94,166.7,60,33.3%,,0.0%,52,33.3%,,0.0%,38,8.3%,,0.0%,,0.0%
12/17/21,@,ATL,W,133,115,25,21,3,2,8/13,3/5,2/2,28,20.3%,87,150.0,10,11.8%,,0.0%,19,75.0%,81,4.8%,31,7.1%,,0.0%,61,1.7%
12/15/21,vs.,MIN,L,107,124,32,15,0,5,6/10,3/5,0/0,22,18.8%,87,150.0,38,25.0%,6,29.6%,,100.0%,,0.0%,0,0.0%,,0.0%,53,1.4%
12/13/21,vs.,WAS,W,113,107,32,22,6,5,8/14,3/7,3/4,29,20.7%,86,146.7,52,29.4%,,0.0%,19,75.0%,,0.0%,76,15.8%,,0.0%,,0.0%
12/11/21,@,SAS,W,127,112,29,16,3,4,6/11,3/7,1/1,23,19.1%,85,145.5,18,16.0%,34,15.4%,22,66.7%,,0.0%,45,9.7%,98,3.6%,56,1.5%
12/09/21,@,SAS,L,111,123,32,13,2,5,5/13,3/7,0/0,25,19.4%,35,100.0,23,18.5%,71,7.1%,,100.0%,,0.0%,31,7.1%,,0.0%,,0.0%
12/08/21,@,NOP,W,120,114,36,11,4,2,3/10,2/6,3/3,10,14.9%,35,100.0,5,6.5%,,0.0%,22,66.7%,,0.0%,63,12.9%,,0.0%,90,4.1%
12/06/21,@,CHI,L,97,109,35,19,4,7,8/13,3/5,0/0,19,17.9%,86,146.2,55,30.4%,72,6.9%,19,75.0%,,0.0%,49,10.3%,,0.0%,45,1.2%
12/04/21,@,NYK,W,113,99,26,9,2,5,4/8,1/2,0/0,21,18.5%,54,112.5,30,21.7%,,0.0%,65,25.0%,,0.0%,33,7.4%,,0.0%,,0.0%
12/01/21,@,ORL,L,103,108,34,22,2,2,10/15,1/5,1/2,47,24.7%,80,137.5,10,11.8%,32,16.2%,61,30.0%,,0.0%,28,6.7%,86,1.6%,,0.0%
11/29/21,@,MIA,W,120,111,28,11,4,6,5/9,1/4,0/0,26,19.8%,66,122.2,43,26.1%,,0.0%,72,20.0%,,0.0%,65,13.3%,,0.0%,,0.0%
11/26/21,vs.,MIL,L,109,120,32,15,1,8,6/14,3/6,0/0,57,27.1%,48,107.1,81,42.1%,55,10.5%,52,33.3%,,0.0%,22,5.6%,,0.0%,,0.0%
11/23/21,@,POR,L,100,119,30,16,2,2,7/11,2/3,0/0,37,22.6%,85,145.5,9,10.5%,6,28.6%,30,57.1%,,0.0%,36,8.0%,,0.0%,,0.0%
